Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-07-19;103,40;103,40;103,40;103,40;0;0
2019-07-18;103,50;103,70;103,40;103,45;64.000;66.264
2019-07-17;103,40;103,90;103,40;103,70;56.000;58.148
2019-07-16;103,00;103,50;103,00;103,40;8.000;8.280
2019-07-15;103,00;104,00;103,00;104,00;20.000;20.800
2019-07-12;103,40;103,50;103,00;103,00;41.000;42.435
2019-07-11;103,00;104,00;103,00;103,40;30.000;31.156
2019-07-10;103,00;103,00;103,00;103,00;0;0
2019-07-09;103,10;103,80;103,00;103,00;8.000;8.276
2019-07-08;103,10;104,00;103,10;103,10;38.000;39.375
2019-07-05;103,00;103,10;103,00;103,10;0;0
2019-07-04;103,00;103,00;103,00;103,00;0;0
2019-07-03;102,50;103,00;102,50;103,00;5.000;5.138
2019-07-02;102,50;102,50;102,50;102,50;0;0
2019-07-01;103,70;103,70;102,50;102,50;7.000;7.259
2019-06-28;102,50;102,50;102,50;102,50;0;0
2019-06-27;102,50;103,30;102,50;103,30;33.000;34.089
2019-06-26;102,75;103,50;102,50;103,50;60.000;62.025
2019-06-25;102,75;102,75;102,50;102,50;18.000;18.495
2019-06-24;102,75;103,10;102,75;102,75;70.000;72.170
2019-06-21;103,00;103,00;102,75;102,75;5.000;5.150
2019-06-20;103,00;103,00;103,00;103,00;17.000;17.510
2019-06-19;102,60;103,00;102,60;103,00;11.000;11.330
2019-06-18;103,00;104,25;103,00;103,20;84.000;86.696
2019-06-17;103,00;103,00;103,00;103,00;0;0
2019-06-14;102,50;102,50;102,50;102,50;0;0
2019-06-13;102,20;104,25;102,20;102,50;135.000;139.425
2019-06-12;103,00;103,20;102,20;103,20;32.000;32.980
2019-06-11;102,00;103,20;102,00;103,20;22.000;22.696
2019-06-07;102,00;103,00;102,00;102,00;24.000;24.720
2019-06-06;103,50;103,50;102,00;103,00;5.000;5.165
2019-06-05;102,00;103,05;102,00;103,05;5.000;5.153
2019-06-04;103,05;103,05;102,90;102,90;171.000;176.105
2019-06-03;103,00;103,05;103,00;103,05;0;0
2019-05-31;103,00;103,00;103,00;103,00;0;0
2019-05-30;103,00;103,00;103,00;103,00;0;0
2019-05-29;103,00;103,50;103,00;103,50;35.000;36.145
2019-05-28;103,00;103,00;103,00;103,00;0;0
2019-05-27;103,00;103,00;103,00;103,00;0;0
2019-05-24;103,25;103,75;103,25;103,25;25.000;25.848
2019-05-23;103,25;103,40;103,25;103,40;30.000;31.020
2019-05-22;103,40;104,50;103,40;104,01;263.000;274.365
2019-05-21;103,40;104,30;103,40;104,00;32.000;33.355
2019-05-20;103,40;104,30;103,40;103,40;12.000;12.501
2019-05-17;103,00;104,00;103,00;104,00;15.000;15.600
2019-05-16;102,90;104,30;102,90;103,00;5.000;5.215
2019-05-15;103,00;103,00;102,85;102,90;1.000;1.030
2019-05-14;103,00;103,00;102,85;102,85;45.000;46.350
2019-05-13;103,75;103,75;103,00;103,00;30.000;31.050
2019-05-10;103,90;103,90;103,75;103,75;10.000;10.390
2019-05-09;104,00;104,25;103,80;103,90;120.000;125.025
2019-05-08;103,75;104,50;103,75;103,80;138.000;143.886
2019-05-07;103,80;104,25;103,75;103,75;55.000;57.326
2019-05-06;104,50;104,50;103,80;103,80;9.000;9.381
2019-05-03;104,70;104,70;103,75;104,00;197.000;204.933
2019-05-02;104,51;104,52;104,10;104,10;24.000;25.084
2019-04-30;104,10;105,20;104,10;104,51;7.000;7.364
2019-04-29;104,10;104,10;104,10;104,10;0;0
2019-04-26;104,10;105,90;104,10;104,53;2.000;2.118
2019-04-25;104,10;104,51;104,10;104,51;0;0
2019-04-24;104,10;105,20;104,10;105,20;5.000;5.260
2019-04-23;104,00;104,10;104,00;104,10;0;0
2019-04-18;104,00;104,00;104,00;104,00;0;0
2019-04-17;105,00;105,75;104,00;104,50;166.000;175.265
2019-04-16;105,00;105,70;105,00;105,70;13.000;13.741
2019-04-15;106,00;106,30;105,00;105,90;147.000;155.805
2019-04-12;104,15;107,50;104,15;105,60;80.000;84.783
2019-04-11;102,85;102,85;102,85;102,85;0;0
2019-04-10;102,85;102,85;102,85;102,85;0;0
2019-04-09;102,85;102,85;102,85;102,85;0;0
2019-04-08;102,85;102,85;102,85;102,85;0;0
2019-04-05;102,00;102,00;102,00;102,00;0;0
2019-04-04;103,25;103,25;102,00;102,00;21.000;21.553
2019-04-03;104,00;104,00;103,20;103,20;3.000;3.120
2019-04-02;104,00;104,00;103,20;103,20;8.000;8.320
2019-04-01;102,00;104,00;102,00;102,00;8.000;8.260
2019-03-29;101,75;103,00;101,75;102,00;4.000;4.120
2019-03-28;101,50;102,50;101,50;101,75;5.000;5.125
2019-03-27;101,50;101,50;101,50;101,50;0;0
2019-03-26;101,50;101,50;101,50;101,50;0;0
2019-03-25;101,50;101,50;101,50;101,50;0;0
2019-03-22;101,50;101,50;101,50;101,50;0;0
2019-03-21;101,40;102,00;101,40;102,00;4.000;4.080
2019-03-20;101,40;101,60;101,40;101,60;0;0
2019-03-19;101,00;101,40;101,00;101,40;5.000;5.068
2019-03-18;100,30;101,30;100,30;101,30;7.000;7.091
2019-03-15;101,00;101,00;100,30;100,30;26.000;26.260
2019-03-14;100,35;101,35;100,35;101,00;27.000;27.347
2019-03-13;100,35;100,35;100,35;100,35;0;0
2019-03-12;100,30;100,30;100,30;100,30;0;0
2019-03-11;100,30;101,40;100,30;101,35;10.000;10.138
2019-03-08;100,30;101,45;100,30;100,30;14.000;14.159
2019-03-07;100,30;100,30;100,30;100,30;0;0
2019-03-06;100,00;100,00;100,00;100,00;0;0
2019-03-05;100,40;100,50;100,00;100,50;74.000;74.324
2019-03-04;100,00;100,45;100,00;100,00;68.000;68.284
2019-03-01;100,35;100,40;100,00;100,00;17.000;17.063
2019-02-28;100,00;100,00;100,00;100,00;40.000;40.000
2019-02-27;100,20;100,20;100,00;100,00;14.000;14.028
2019-02-26;100,20;100,20;100,00;100,00;50.000;50.030
2019-02-25;100,50;100,50;100,20;100,20;35.000;35.130
2019-02-22;100,00;100,35;100,00;100,35;23.000;23.081
2019-02-21;100,00;100,80;100,00;100,20;8.000;8.034
2019-02-20;100,10;100,10;100,00;100,00;54.000;54.009
2019-02-19;100,10;100,10;100,10;100,10;0;0
2019-02-18;100,40;100,40;100,00;100,00;95.000;95.012
2019-02-15;100,50;100,50;100,00;100,00;106.000;106.460
2019-02-14;100,00;100,00;100,00;100,00;184.000;184.000
2019-02-13;100,00;100,50;100,00;100,00;257.000;257.025
2019-02-12;100,00;100,90;100,00;100,00;4.000;4.036
2019-02-11;100,30;100,30;100,00;100,00;296.000;296.095
2019-02-08;100,20;100,30;100,20;100,30;0;0
2019-02-07;100,20;100,75;100,20;100,20;5.000;5.038
2019-02-06;100,20;100,20;100,20;100,20;0;0
2019-02-05;100,20;100,30;100,20;100,30;30.000;30.090
2019-02-04;101,00;101,00;100,20;100,20;35.000;35.225
2019-02-01;100,20;100,20;100,20;100,20;0;0
2019-01-31;100,01;100,20;100,01;100,20;0;0
2019-01-30;100,01;100,70;100,01;100,30;214.000;214.908
2019-01-29;100,70;100,70;100,01;100,01;5.000;5.035
2019-01-28;99,80;100,50;99,80;100,15;135.000;135.130
2019-01-25;99,80;99,80;99,80;99,80;0;0
2019-01-24;100,00;100,00;100,00;100,00;114.000;114.000
2019-01-23;100,00;100,00;100,00;100,00;0;0
2019-01-22;100,00;100,00;100,00;100,00;0;0
2019-01-21;100,00;100,25;100,00;100,00;15.000;15.013
2019-01-18;100,00;100,00;100,00;100,00;0;0
2019-01-17;100,50;100,50;100,00;100,40;14.000;14.060
2019-01-16;100,00;100,45;100,00;100,00;92.000;92.113
2019-01-15;100,00;100,45;100,00;100,00;25.000;25.113
2019-01-14;100,40;100,70;100,00;100,70;205.000;205.358
2019-01-11;100,20;100,40;100,20;100,40;5.000;5.020
2019-01-10;100,20;100,20;100,20;100,20;0;0
2019-01-09;100,15;100,35;100,15;100,15;88.000;88.187
2019-01-08;100,15;100,15;100,15;100,15;0;0
2019-01-07;100,45;100,45;100,00;100,15;110.000;110.045
2019-01-04;100,00;100,35;100,00;100,20;181.000;181.045
2019-01-03;99,95;100,45;99,95;100,00;57.000;57.139
2019-01-02;99,95;100,60;99,95;99,95;5.000;5.030
2018-12-28;100,00;100,00;99,95;100,00;24.000;24.000
2018-12-27;99,95;99,98;99,95;99,95;4.000;3.999
2018-12-21;100,35;100,35;99,95;100,00;62.000;62.068
2018-12-20;100,20;100,75;100,20;100,75;62.000;62.449
2018-12-19;100,10;100,75;100,10;100,75;76.000;76.541
