Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2018-10-15;106,00;106,00;106,00;106,00;2.000;2.120
2018-10-12;104,985;104,985;104,985;104,985;0;0
2018-10-11;104,99;105,515;104,99;105,515;9.000;9.470
2018-10-10;104,475;105,52;104,475;105,52;23.000;24.228
2018-10-09;104,79;105,00;104,79;105,00;35.000;36.740
2018-10-04;104,27;104,27;104,27;104,27;1.000;1.043
2018-10-02;103,745;103,745;103,745;103,745;0;0
2018-10-01;104,265;104,265;104,265;104,265;0;0
2018-09-25;104,79;104,79;104,79;104,79;6.000;6.287
2018-09-24;104,265;104,265;104,265;104,265;0;0
2018-09-19;104,79;104,79;104,79;104,79;5.000;5.240
2018-09-17;104,27;104,27;104,27;104,27;0;0
2018-09-14;103,75;104,795;103,75;104,795;6.000;6.261
2018-09-13;103,755;103,755;103,755;103,755;2.000;2.075
2018-09-12;103,48;103,985;103,48;103,985;5.000;5.199
2018-09-11;104,00;104,00;104,00;104,00;18.000;18.720
2018-09-05;104,495;104,50;104,495;104,50;15.000;15.675
2018-09-03;104,50;104,50;104,50;104,50;20.000;20.900
2018-08-30;104,985;104,985;104,985;104,985;20.000;20.997
2018-08-27;104,505;104,99;104,505;104,99;38.000;39.838
2018-08-24;104,855;104,855;104,82;104,82;24.000;25.161
2018-08-21;105,005;105,005;105,005;105,005;16.000;16.801
2018-08-15;104,475;104,475;104,305;104,305;5.000;5.215
2018-08-14;105,00;105,00;105,00;105,00;20.000;21.000
2018-08-09;104,50;104,50;104,00;104,00;10.000;10.425
2018-08-08;104,995;104,995;104,995;104,995;5.000;5.250
2018-08-07;104,65;104,84;104,65;104,84;27.000;28.269
2018-08-06;104,835;104,835;104,835;104,835;2.000;2.097
2018-08-03;104,835;104,84;104,835;104,84;24.000;25.161
2018-07-30;104,835;104,835;104,835;104,835;5.000;5.242
2018-07-24;104,84;104,84;104,84;104,84;25.000;26.210
2018-07-20;104,835;104,835;104,40;104,835;52.000;54.340
2018-07-19;104,835;104,835;104,80;104,80;13.000;13.625
2018-07-16;104,65;104,83;104,65;104,83;35.000;36.664
2018-07-13;104,645;104,645;104,645;104,645;3.000;3.139
2018-07-12;104,55;104,55;104,55;104,55;4.000;4.182
2018-07-10;104,50;104,50;104,50;104,50;5.000;5.225
2018-07-09;104,50;104,50;104,50;104,50;5.000;5.225
2018-07-05;104,825;104,83;104,80;104,80;21.000;22.011
2018-07-04;104,875;104,875;104,845;104,845;20.000;20.970
2018-07-03;104,89;104,89;104,89;104,89;15.000;15.734
2018-07-02;104,89;104,89;104,80;104,80;15.000;15.729
2018-06-29;104,975;104,975;104,45;104,45;8.000;8.382
2018-06-27;104,98;104,98;104,98;104,98;10.000;10.498
2018-06-25;104,95;104,98;104,95;104,98;12.000;12.595
2018-06-22;104,98;104,98;104,98;104,98;5.000;5.249
2018-06-18;104,98;104,98;104,98;104,98;5.000;5.249
2018-06-11;104,995;104,995;104,99;104,99;17.000;17.849
2018-06-08;104,50;104,50;104,50;104,50;20.000;20.900
2018-06-07;104,99;104,99;104,99;104,99;87.000;91.341
2018-06-06;104,985;104,985;104,985;104,985;8.000;8.399
2018-06-05;105,245;105,245;105,245;105,245;9.000;9.472
2018-06-04;105,00;105,00;105,00;105,00;10.000;10.500
2018-06-01;104,50;104,62;104,10;104,62;9.000;9.399
2018-05-29;105,00;105,00;105,00;105,00;5.000;5.250
2018-05-25;104,95;104,995;104,95;104,995;21.000;22.042
2018-05-24;105,00;105,00;105,00;105,00;10.000;10.500
2018-05-23;104,995;104,995;104,995;104,995;5.000;5.250
2018-05-22;105,40;105,40;104,775;104,995;63.000;66.305
2018-05-14;105,00;105,00;105,00;105,00;19.000;19.950
2018-05-11;103,955;104,995;103,955;104,995;7.000;7.339
2018-05-07;104,475;104,475;104,475;104,475;1.000;1.045
2018-05-04;105,00;105,00;105,00;105,00;24.000;25.200
2018-04-30;105,00;105,24;105,00;105,24;20.000;21.048
2018-04-27;105,30;105,775;105,22;105,245;84.000;88.510
2018-04-26;105,075;105,075;105,075;105,075;5.000;5.254
2018-04-25;105,21;105,30;105,21;105,25;45.000;47.378
2018-04-20;105,00;105,00;105,00;105,00;11.000;11.550
2018-04-16;104,20;104,20;104,20;104,20;20.000;20.840
2018-04-11;104,17;104,17;104,17;104,17;0;0
2018-04-06;104,175;104,695;103,655;104,695;17.000;17.720
2018-04-05;105,17;105,17;104,70;104,70;21.000;22.054
2018-04-03;106,23;106,23;105,70;105,70;15.000;15.882
2018-03-26;105,245;105,70;105,245;105,70;26.000;27.417
2018-03-22;105,78;105,78;105,78;105,78;50.000;52.890
2018-03-21;105,785;105,785;105,785;105,785;5.000;5.289
2018-03-19;105,525;105,79;105,525;105,79;14.000;14.800
2018-03-15;105,00;105,00;105,00;105,00;25.000;26.250
2018-03-14;104,90;104,995;104,90;104,995;15.000;15.745
2018-03-13;104,50;105,02;104,50;105,02;35.000;36.653
2018-03-12;104,00;104,52;103,995;104,495;46.000;47.941
2018-03-09;103,50;103,50;103,50;103,50;50.000;51.750
2018-03-08;103,515;103,515;103,515;103,515;1.000;1.035
2018-03-07;103,995;103,995;102,75;103,00;31.000;31.971
2018-03-06;104,08;104,08;104,08;104,08;10.000;10.408
2018-02-27;103,68;103,68;103,68;103,68;1.000;1.037
2018-02-26;104,57;104,57;104,045;104,20;21.000;21.870
2018-02-23;104,00;104,05;104,00;104,05;16.000;16.642
2018-02-22;104,475;104,475;104,475;104,475;10.000;10.448
2018-02-20;104,575;104,575;103,98;103,98;34.000;35.441
2018-02-19;105,10;105,10;105,10;105,10;10.000;10.510
2018-02-13;104,05;105,63;104,00;105,105;22.000;23.141
2018-02-12;104,575;104,575;104,575;104,575;0;0
2018-02-09;105,10;105,10;105,10;105,10;9.000;9.459
2018-02-07;104,52;105,04;104,52;105,04;8.000;8.388
2018-02-06;106,10;106,10;103,00;104,00;126.000;131.638
2018-02-05;107,445;107,445;106,91;107,00;21.000;22.488
2018-02-02;107,00;107,00;107,00;107,00;7.000;7.490
2018-01-26;106,365;107,80;106,365;107,26;31.000;33.359
2018-01-25;107,48;107,48;106,90;106,90;10.000;10.720
2018-01-24;107,475;107,475;107,475;107,475;2.000;2.150
2018-01-22;107,50;107,50;107,50;107,50;6.000;6.450
2018-01-17;106,90;107,90;106,90;107,70;42.000;45.094
2018-01-16;106,945;106,95;106,945;106,95;31.000;33.154
2018-01-12;105,995;106,00;105,995;106,00;9.000;9.540
2018-01-11;106,51;106,565;106,51;106,565;10.000;10.654
2018-01-09;106,24;106,24;106,24;106,24;0;0
2018-01-08;106,24;106,24;106,24;106,24;0;0
2018-01-03;105,40;106,24;105,40;106,24;10.000;10.624
2018-01-02;105,27;105,27;105,27;105,27;0;0
2017-12-29;105,285;105,80;105,285;105,80;10.000;10.580
2017-12-28;106,00;106,00;106,00;106,00;2.000;2.120
2017-12-27;105,80;105,80;105,80;105,80;10.000;10.580
2017-12-20;105,00;105,00;105,00;105,00;10.000;10.500
2017-12-19;105,00;105,00;105,00;105,00;40.000;42.000
2017-12-18;104,975;104,98;104,975;104,98;60.000;62.988
2017-12-15;104,975;104,975;104,975;104,975;2.000;2.100
2017-12-14;104,975;104,975;104,975;104,975;10.000;10.498
2017-12-12;104,975;104,975;104,50;104,50;16.000;16.782
2017-12-08;104,75;104,975;104,75;104,975;28.000;29.348
2017-12-07;104,65;104,65;104,65;104,65;75.000;78.488
2017-12-06;104,50;104,50;104,50;104,50;10.000;10.450
2017-12-04;104,895;104,895;104,50;104,50;42.000;4.395.715
2017-11-30;104,965;104,965;104,965;104,965;10.000;10.497
2017-11-29;104,60;104,60;104,60;104,60;4.000;4.184
2017-11-28;104,85;104,85;104,75;104,75;13.000;13.626
2017-11-27;104,995;104,995;104,70;104,70;82.000;85.894
2017-11-23;104,945;104,945;104,945;104,945;13.000;13.643
2017-11-21;104,975;104,975;104,975;104,975;10.000;10.498
2017-11-20;104,80;104,975;104,80;104,975;6.000;6.290
2017-11-17;104,975;104,975;104,975;104,975;4.000;4.199
2017-11-16;104,975;104,975;104,975;104,975;15.000;15.746
2017-11-15;104,875;104,875;104,875;104,875;50.000;52.438
2017-11-14;104,85;104,87;104,85;104,87;16.000;16.777
2017-11-13;104,60;104,895;103,95;104,885;150.000;156.668
2017-11-10;103,89;104,795;103,89;104,795;25.000;26.077
2017-11-09;103,745;103,75;103,70;103,70;73.000;75.727
2017-11-08;103,50;103,60;103,495;103,60;56.000;57.970
2017-11-07;103,39;103,595;103,39;103,595;103.000;106.625
2017-11-06;102,90;103,60;102,795;103,40;271.000;278.936
