Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-05-03;102,80;102,80;102,80;102,80;0;0
2019-05-02;102,80;102,80;102,80;102,80;0;0
2019-04-30;102,75;102,80;102,75;102,80;0;0
2019-04-29;102,75;102,75;102,75;102,75;0;0
2019-04-26;102,75;102,75;102,75;102,75;0;0
2019-04-25;102,85;102,85;102,75;102,75;0;0
2019-04-24;102,85;102,85;102,85;102,85;0;0
2019-04-23;102,85;102,85;102,85;102,85;0;0
2019-04-18;102,85;102,85;102,85;102,85;0;0
2019-04-17;102,85;102,85;102,85;102,85;0;0
2019-04-16;102,85;103,085;102,85;103,085;0;0
2019-04-15;102,85;102,85;102,85;102,85;0;0
2019-04-12;102,76;102,80;102,57;102,80;0;0
2019-04-11;102,76;102,76;102,76;102,76;0;0
2019-04-10;102,76;102,76;102,69;102,76;0;0
2019-04-09;102,74;102,74;102,69;102,69;0;0
2019-04-08;102,64;102,68;102,64;102,68;0;0
2019-04-05;102,65;102,65;102,64;102,64;0;0
2019-04-04;102,64;102,67;102,64;102,65;0;0
2019-04-03;102,66;102,68;102,66;102,68;0;0
2019-04-02;102,68;102,72;102,67;102,68;0;0
2019-04-01;102,61;102,68;102,61;102,67;0;0
2019-03-29;102,63;102,63;102,63;102,63;0;0
2019-03-28;102,63;102,63;102,63;102,63;0;0
2019-03-27;102,57;102,63;102,57;102,63;0;0
2019-03-26;102,57;102,57;102,57;102,57;0;0
2019-03-25;102,57;102,57;102,57;102,57;0;0
2019-03-22;102,57;102,57;102,57;102,57;0;0
2019-03-21;102,57;102,57;102,57;102,57;0;0
2019-03-20;102,57;102,57;102,57;102,57;0;0
2019-03-19;102,57;102,57;102,57;102,57;0;0
2019-03-18;102,57;102,57;102,57;102,57;0;0
2019-03-15;102,57;102,57;102,57;102,57;0;0
2019-03-14;102,57;102,57;102,57;102,57;0;0
2019-03-13;102,54;102,57;102,54;102,57;0;0
2019-03-12;102,57;102,57;102,57;102,57;0;0
2019-03-11;102,57;102,57;102,57;102,57;0;0
2019-03-08;102,57;102,57;102,57;102,57;0;0
2019-03-07;102,57;102,57;102,57;102,57;0;0
2019-03-06;102,57;102,57;102,57;102,57;0;0
2019-03-05;102,57;102,57;102,57;102,57;0;0
2019-03-04;102,57;102,57;102,57;102,57;0;0
2019-03-01;102,57;102,57;102,57;102,57;0;0
2019-02-28;102,57;102,57;102,57;102,57;0;0
2019-02-27;102,57;102,57;102,57;102,57;0;0
2019-02-26;102,55;102,57;102,55;102,57;0;0
2019-02-25;102,57;102,57;102,57;102,57;0;0
2019-02-22;102,27;102,57;102,27;102,57;0;0
2019-02-21;102,57;102,57;102,57;102,57;0;0
2019-02-20;102,49;102,57;102,49;102,57;0;0
2019-02-19;102,52;102,57;102,52;102,57;0;0
2019-02-18;102,57;102,57;102,57;102,57;0;0
2019-02-15;102,41;102,57;102,41;102,57;0;0
2019-02-14;102,35;102,42;102,35;102,41;0;0
