Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-08-14;103,38;103,48;103,38;103,48;0;0
2019-08-13;103,36;103,41;103,36;103,41;0;0
2019-08-12;103,34;103,43;103,34;103,43;0;0
2019-08-09;103,26;103,43;103,26;103,43;0;0
2019-08-08;103,34;103,34;103,34;103,34;0;0
2019-08-07;103,29;103,43;103,29;103,43;0;0
2019-08-06;103,19;103,26;103,19;103,26;0;0
2019-08-05;103,19;103,20;103,19;103,20;0;0
2019-08-02;103,07;103,07;103,07;103,07;0;0
2019-08-01;103,04;103,04;103,04;103,04;0;0
2019-07-31;102,92;102,92;102,86;102,86;0;0
2019-07-30;102,83;102,92;102,83;102,92;0;0
2019-07-29;102,89;102,89;102,83;102,83;0;0
2019-07-26;102,91;102,94;102,91;102,94;0;0
2019-07-25;102,93;102,93;102,93;102,93;0;0
2019-07-24;102,93;103,04;102,93;103,04;0;0
2019-07-23;102,73;102,79;102,73;102,79;0;0
2019-07-22;102,57;102,69;102,57;102,69;0;0
2019-07-19;102,49;102,73;102,49;102,73;0;0
2019-07-18;102,56;102,67;102,56;102,67;0;0
2019-07-17;102,56;102,67;102,56;102,67;0;0
2019-07-16;102,48;102,54;102,48;102,54;0;0
2019-07-15;102,33;102,57;102,33;102,57;0;0
2019-07-12;102,33;102,45;102,33;102,45;0;0
2019-07-11;102,37;102,42;102,37;102,42;0;0
2019-07-10;102,29;102,39;102,29;102,39;0;0
2019-07-09;102,42;102,42;102,41;102,41;0;0
2019-07-08;102,34;102,46;102,34;102,46;0;0
2019-07-05;102,32;102,49;102,32;102,49;0;0
2019-07-04;102,08;102,49;102,08;102,49;0;0
2019-07-03;101,71;102,09;101,71;102,09;0;0
2019-07-02;102,40;102,40;101,71;101,71;0;0
2019-07-01;102,14;102,97;102,14;102,97;0;0
2019-06-28;102,20;102,40;102,20;102,40;0;0
2019-06-27;101,30;102,74;101,30;102,74;0;0
2019-06-26;102,66;102,68;102,66;102,68;0;0
2019-06-25;101,31;102,17;101,31;102,17;0;0
2019-06-24;101,25;102,63;101,25;102,63;0;0
2019-06-21;101,36;102,58;101,36;102,58;0;0
2019-06-20;101,94;101,99;101,94;101,99;0;0
