Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-05-03;68,72;68,72;68,72;68,72;0;0
2019-05-02;68,72;68,72;68,72;68,72;1.000;687
2019-04-30;62,00;65,00;62,00;65,00;30.000;18.900
2019-04-29;62,00;62,00;62,00;62,00;0;0
2019-04-26;62,00;62,00;62,00;62,00;0;0
2019-04-25;62,00;62,00;62,00;62,00;0;0
2019-04-24;62,00;62,00;62,00;62,00;0;0
2019-04-23;62,00;62,00;62,00;62,00;0;0
2019-04-18;62,00;62,00;62,00;62,00;0;0
2019-04-17;62,00;62,00;62,00;62,00;0;0
2019-04-16;62,00;62,00;62,00;62,00;0;0
2019-04-15;62,00;62,00;62,00;62,00;0;0
2019-04-12;62,00;62,00;62,00;62,00;0;0
2019-04-11;62,00;62,00;62,00;62,00;0;0
2019-04-10;62,00;62,00;62,00;62,00;0;0
2019-04-09;62,00;62,00;62,00;62,00;0;0
2019-04-08;62,00;62,00;62,00;62,00;0;0
2019-04-05;62,00;62,00;62,00;62,00;0;0
2019-04-04;60,00;62,00;60,00;62,00;0;0
2019-04-03;62,82;62,82;62,82;62,82;0;0
2019-04-02;62,82;62,82;62,82;62,82;0;0
2019-04-01;62,87;62,87;62,87;62,87;0;0
2019-03-29;62,98;62,98;62,98;62,98;0;0
2019-03-28;62,98;62,99;62,98;62,99;0;0
2019-03-27;62,67;62,67;62,67;62,67;0;0
2019-03-26;63,07;63,07;63,07;63,07;0;0
2019-03-25;62,97;62,97;62,97;62,97;0;0
2019-03-22;63,47;63,47;63,47;63,47;0;0
2019-03-21;63,47;63,47;63,47;63,47;0;0
2019-03-20;63,72;63,72;63,72;63,72;0;0
2019-03-19;63,77;63,77;63,77;63,77;0;0
2019-03-18;63,77;63,77;63,77;63,77;0;0
2019-03-15;63,67;63,67;63,67;63,67;0;0
2019-03-14;63,82;63,82;63,82;63,82;0;0
2019-03-13;63,67;63,67;63,67;63,67;0;0
2019-03-12;63,48;63,48;63,48;63,48;0;0
2019-03-11;63,72;63,72;63,72;63,72;0;0
2019-03-08;55,00;63,72;55,00;63,72;1.000;637
2019-03-07;55,00;55,00;55,00;55,00;0;0
2019-03-06;55,00;55,00;55,00;55,00;0;0
2019-03-05;55,00;55,00;55,00;55,00;0;0
2019-03-04;54,00;55,00;54,00;55,00;0;0
2019-03-01;54,00;54,00;54,00;54,00;0;0
2019-02-28;54,00;54,00;54,00;54,00;0;0
2019-02-27;54,00;54,00;54,00;54,00;0;0
2019-02-26;54,00;54,00;54,00;54,00;0;0
2019-02-25;54,00;54,00;54,00;54,00;0;0
2019-02-22;54,00;54,00;54,00;54,00;0;0
2019-02-21;54,00;54,00;54,00;54,00;0;0
2019-02-20;54,00;54,00;54,00;54,00;0;0
2019-02-19;54,00;54,00;54,00;54,00;0;0
2019-02-18;54,00;54,00;54,00;54,00;0;0
2019-02-15;54,00;54,00;54,00;54,00;0;0
2019-02-14;54,00;54,00;54,00;54,00;0;0
2019-02-13;54,00;54,00;54,00;54,00;0;0
2019-02-12;53,83;54,00;53,83;53,83;0;0
2019-02-11;54,00;54,00;53,83;53,83;0;0
2019-02-08;54,00;54,00;54,00;54,00;0;0
2019-02-07;57,00;57,00;54,00;54,00;0;0
2019-02-06;59,00;59,00;59,00;59,00;0;0
2019-02-05;59,00;59,00;59,00;59,00;0;0
2019-02-04;57,53;57,53;57,53;57,53;0;0
2019-02-01;59,00;61,00;58,03;59,00;10.000;6.100
2019-01-31;54,00;54,00;54,00;54,00;0;0
2019-01-30;54,00;54,00;54,00;54,00;0;0
2019-01-29;56,00;56,00;54,00;54,00;0;0
2019-01-28;60,00;60,00;57,00;57,00;0;0
2019-01-25;49,00;60,97;49,00;60,97;5.000;3.049
2019-01-24;47,00;49,00;47,00;49,00;0;0
2019-01-23;47,00;47,00;47,00;47,00;0;0
2019-01-22;47,00;47,00;47,00;47,00;0;0
2019-01-21;49,00;49,00;49,00;49,00;0;0
2019-01-18;47,00;53,73;47,00;53,73;2.000;1.075
2019-01-17;47,00;47,00;47,00;47,00;0;0
2019-01-16;43,00;45,00;43,00;45,00;0;0
2019-01-15;43,00;43,00;43,00;43,00;0;0
2019-01-14;45,00;45,00;43,00;43,00;0;0
2019-01-11;51,00;51,00;51,00;51,00;2.000;1.020
2019-01-10;54,23;54,33;51,00;51,00;0;0
2019-01-09;52,18;55,00;52,18;52,53;0;0
2019-01-08;53,88;54,25;53,88;54,25;0;0
2019-01-07;54,25;55,48;54,25;54,25;0;0
2019-01-04;56,13;57,63;55,28;55,28;0;0
2019-01-03;58,38;58,38;58,38;58,38;0;0
2019-01-02;55,50;58,48;55,50;58,48;0;0
2018-12-28;58,88;58,93;58,63;58,63;0;0
2018-12-27;57,00;59,23;56,63;58,88;0;0
2018-12-21;60,00;60,00;57,00;57,00;0;0
2018-12-20;57,13;60,00;57,00;60,00;0;0
2018-12-19;57,00;58,50;55,13;57,13;0;0
2018-12-18;57,00;57,00;57,00;57,00;0;0
2018-12-17;57,00;57,00;57,00;57,00;0;0
2018-12-14;60,00;60,00;57,00;57,00;0;0
2018-12-13;60,00;60,00;57,00;60,00;0;0
2018-12-12;57,00;60,00;57,00;60,00;0;0
2018-12-11;57,00;57,00;57,00;57,00;0;0
2018-12-10;58,80;59,05;58,80;58,80;0;0
2018-12-07;56,00;58,00;55,50;58,00;0;0
2018-12-06;60,00;60,00;58,00;58,00;0;0
2018-12-05;63,73;63,73;63,73;63,73;0;0
2018-12-04;66,42;66,42;66,42;66,42;0;0
2018-12-03;66,97;66,97;66,97;66,97;0;0
2018-11-30;69,00;69,00;66,00;66,00;0;0
2018-11-29;68,00;68,00;68,00;68,00;0;0
2018-11-28;68,93;68,93;68,93;68,93;0;0
2018-11-27;73,00;73,00;73,00;73,00;0;0
2018-11-26;74,00;74,00;74,00;74,00;0;0
2018-11-23;75,00;75,00;75,00;75,00;0;0
2018-11-22;75,00;75,00;75,00;75,00;0;0
2018-11-21;75,00;75,00;75,00;75,00;0;0
2018-11-20;75,75;75,75;75,75;75,75;0;0
2018-11-19;75,75;75,75;75,75;75,75;0;0
2018-11-16;74,10;74,31;74,10;74,31;10.000;7.417
2018-11-15;78,40;78,40;78,20;78,20;0;0
2018-11-14;78,20;78,80;78,05;78,05;0;0
2018-11-13;78,10;78,90;78,10;78,20;0;0
2018-11-12;78,00;78,10;78,00;78,10;0;0
2018-11-09;75,98;75,98;75,98;75,98;0;0
2018-11-08;77,65;78,40;77,65;78,15;0;0
2018-11-07;77,40;78,50;77,15;77,15;0;0
2018-11-06;78,00;78,90;78,00;78,00;0;0
2018-11-05;77,40;78,00;77,40;78,00;0;0
2018-11-02;78,00;79,90;78,00;78,00;0;0
2018-11-01;77,40;78,81;77,40;78,81;0;0
2018-10-31;79,00;79,00;77,40;78,80;12.000;9.480
2018-10-30;79,40;79,40;76,40;79,00;20.000;15.880
2018-10-29;77,00;79,15;77,00;77,40;0;0
2018-10-26;80,15;80,15;79,70;79,75;0;0
2018-10-25;76,50;79,45;76,50;79,45;26.000;20.248
2018-10-24;76,25;76,45;74,50;74,50;0;0
2018-10-23;76,20;77,25;76,20;77,25;0;0
2018-10-22;76,00;77,17;76,00;77,17;0;0
2018-10-19;77,90;77,90;75,90;75,90;0;0
2018-10-18;76,70;77,90;76,70;77,90;0;0
2018-10-17;76,40;77,40;76,40;76,70;0;0
2018-10-16;75,90;77,95;75,90;76,80;0;0
2018-10-15;75,21;78,50;75,21;76,41;5.000;3.925
2018-10-12;75,55;75,58;74,40;74,40;0;0
2018-10-11;76,96;76,96;75,67;75,67;0;0
2018-10-10;76,96;76,96;76,55;76,96;0;0
2018-10-09;76,86;76,86;76,65;76,65;0;0
2018-10-08;77,43;77,43;74,90;76,40;0;0
2018-10-05;77,48;77,48;77,48;77,48;0;0
2018-10-04;78,05;78,17;76,60;76,60;5.000;3.903
2018-10-02;79,25;79,25;75,90;76,00;45.000;35.600
2018-10-01;81,25;81,25;79,00;80,00;0;0
2018-09-28;81,55;81,55;80,90;80,95;0;0
2018-09-27;79,50;82,50;79,50;80,50;0;0
2018-09-26;83,61;84,00;79,00;80,00;0;0
2018-09-25;85,21;85,35;82,67;83,61;0;0
2018-09-24;87,50;87,50;85,00;86,00;17.000;14.620
2018-09-21;90,01;90,01;87,98;88,02;20.000;17.820
2018-09-20;90,17;90,27;90,02;90,02;0;0
2018-09-19;91,06;91,77;91,06;91,77;0;0
2018-09-18;91,28;92,67;91,28;91,77;0;0
2018-09-17;92,62;92,77;92,62;92,77;0;0
2018-09-14;93,03;93,04;92,57;92,57;50.000;46.520
2018-09-13;92,78;93,13;92,78;93,03;0;0
2018-09-12;91,94;92,78;91,94;92,78;0;0
2018-09-11;92,64;92,75;91,94;91,94;0;0
2018-09-10;92,63;92,68;92,63;92,68;0;0
2018-09-07;92,63;92,63;92,63;92,63;0;0
2018-09-06;92,63;92,63;92,63;92,63;0;0
2018-09-05;91,86;92,63;91,86;92,63;0;0
2018-09-04;92,48;92,63;92,48;92,63;0;0
2018-09-03;92,43;92,43;92,43;92,43;0;0
2018-08-31;92,23;92,33;92,23;92,33;0;0
2018-08-30;92,73;92,73;91,88;92,23;0;0
2018-08-29;92,53;92,73;92,53;92,73;0;0
2018-08-28;91,97;92,53;91,97;92,53;0;0
2018-08-27;92,32;92,32;91,72;92,02;0;0
2018-08-24;92,87;92,87;91,97;92,32;0;0
2018-08-23;93,07;93,07;92,47;92,87;0;0
2018-08-22;92,02;93,07;92,02;93,07;0;0
2018-08-21;92,97;92,97;92,77;92,92;0;0
2018-08-20;92,97;93,02;92,97;93,02;0;0
2018-08-17;93,21;93,21;92,97;92,97;0;0
2018-08-16;93,12;93,34;93,12;93,21;0;0
2018-08-15;93,07;93,34;93,07;93,34;0;0
2018-08-14;93,07;93,07;93,07;93,07;0;0
2018-08-13;93,07;93,07;93,07;93,07;0;0
2018-08-10;93,37;93,37;93,07;93,07;0;0
2018-08-09;93,22;93,37;93,12;93,37;0;0
2018-08-08;93,10;93,22;93,10;93,22;0;0
2018-08-07;92,20;93,00;92,20;93,00;0;0
2018-08-06;91,95;92,20;91,95;92,20;0;0
2018-08-03;92,05;92,10;92,05;92,10;0;0
2018-08-02;91,45;92,65;91,45;91,95;0;0
2018-08-01;94,28;94,28;91,45;91,45;0;0
2018-07-31;94,55;94,70;94,20;94,20;0;0
2018-07-30;94,60;94,60;94,60;94,60;0;0
2018-07-27;94,41;94,80;94,41;94,60;0;0
2018-07-26;94,45;94,80;94,45;94,80;0;0
2018-07-25;94,95;94,95;94,55;94,55;0;0
2018-07-24;94,95;94,95;94,70;94,70;0;0
2018-07-23;95,20;95,20;94,80;94,80;0;0
2018-07-20;94,95;95,01;94,95;95,01;0;0
2018-07-19;94,55;94,95;94,55;94,95;0;0
2018-07-18;94,60;94,60;94,60;94,60;0;0
2018-07-17;94,70;94,70;94,60;94,60;0;0
2018-07-16;95,35;95,35;94,75;94,75;0;0
2018-07-13;94,75;94,75;94,75;94,75;0;0
2018-07-12;94,75;94,85;94,75;94,75;0;0
2018-07-11;94,55;95,20;94,55;94,70;0;0
2018-07-10;94,40;94,70;94,40;94,70;0;0
2018-07-09;94,15;94,65;94,15;94,40;0;0
2018-07-06;95,40;95,40;94,00;94,00;0;0
2018-07-05;95,30;95,40;95,30;95,40;0;0
2018-07-04;95,20;95,40;95,20;95,40;0;0
2018-07-03;95,40;95,50;95,40;95,50;0;0
2018-07-02;95,50;96,75;94,50;95,45;5.000;4.838
2018-06-29;96,25;96,25;96,25;96,25;0;0
2018-06-28;99,75;99,75;99,50;99,50;45.000;44.850
2018-06-27;101,35;101,35;96,50;100,25;156.000;155.802
2018-06-26;101,10;101,35;101,10;101,35;0;0
2018-06-25;100,90;101,50;100,90;101,30;0;0
2018-06-22;99,00;101,90;99,00;100,90;140.000;141.778
2018-06-21;96,05;101,60;96,05;101,00;73.000;74.168
2018-06-20;100,25;100,38;100,25;100,25;0;0
2018-06-19;100,38;100,38;100,25;100,25;0;0
2018-06-18;100,50;100,50;100,50;100,50;0;0
2018-06-15;100,50;100,63;100,48;100,48;0;0
2018-06-14;100,50;102,10;100,50;102,10;0;0
2018-06-13;100,50;100,50;100,50;100,50;0;0
2018-06-12;100,50;100,50;100,50;100,50;0;0
2018-06-11;100,50;101,75;100,50;101,75;0;0
2018-06-08;100,50;100,50;100,50;100,50;0;0
2018-06-07;100,63;100,75;100,50;100,50;0;0
2018-06-06;100,63;100,63;100,63;100,63;0;0
2018-06-05;101,00;101,00;100,63;100,63;0;0
2018-06-04;100,75;101,25;100,75;101,25;0;0
2018-06-01;100,00;101,50;100,00;100,85;76.000;77.140
2018-05-31;101,25;101,30;101,25;101,30;80.000;81.025
2018-05-30;101,05;101,25;101,00;101,25;188.000;189.974
2018-05-29;101,80;101,80;101,05;101,20;24.000;24.432
2018-05-28;101,80;101,80;101,80;101,80;0;0
2018-05-25;101,80;101,80;101,80;101,80;0;0
2018-05-24;101,80;101,80;101,80;101,80;0;0
2018-05-23;101,80;101,80;101,80;101,80;0;0
2018-05-22;101,80;101,80;101,80;101,80;0;0
2018-05-18;101,80;101,80;101,80;101,80;0;0
2018-05-17;101,80;101,80;101,80;101,80;0;0
2018-05-16;101,80;101,80;101,80;101,80;0;0
2018-05-15;101,80;101,80;101,80;101,80;0;0
2018-05-14;101,80;101,80;101,80;101,80;0;0
2018-05-11;101,80;101,80;101,80;101,80;0;0
2018-05-10;101,80;101,80;101,80;101,80;0;0
2018-05-09;101,80;101,80;101,80;101,80;0;0
2018-05-08;101,25;101,80;101,25;101,80;0;0
2018-05-07;101,00;101,00;101,00;101,00;0;0
2018-05-04;101,00;102,20;101,00;101,00;24.000;24.520
2018-05-03;101,02;101,02;101,00;101,00;0;0
2018-05-02;101,80;101,80;101,00;101,00;11.000;11.198
2018-04-30;101,00;101,80;101,00;101,80;0;0
2018-04-27;101,00;101,70;101,00;101,00;42.000;42.609
2018-04-26;101,00;101,00;101,00;101,00;0;0
2018-04-25;101,15;101,25;101,00;101,00;20.000;20.250
2018-04-19;101,15;101,60;101,00;101,00;75.000;75.840
2018-04-18;101,85;102,35;101,05;101,05;20.000;20.370
2018-04-17;93,80;101,05;93,80;101,05;250.000;244.650
2018-04-16;92,80;94,89;92,80;94,00;18.000;17.046
2018-04-13;92,49;94,00;92,30;94,00;35.000;32.655
2018-04-12;92,63;92,80;92,30;92,30;2.000;1.846
2018-04-11;93,18;93,25;92,80;92,80;160.000;149.098
2018-04-10;94,30;94,30;93,55;93,69;30.000;28.290
2018-04-09;94,30;94,30;94,30;94,30;0;0
2018-04-06;94,30;94,30;94,30;94,30;0;0
2018-04-05;92,98;94,30;92,98;94,30;0;0
2018-04-04;93,08;93,80;93,08;93,80;0;0
2018-04-03;92,89;93,55;92,81;93,55;0;0
2018-03-29;93,05;93,41;93,05;93,41;0;0
2018-03-28;92,94;93,30;92,85;93,30;0;0
2018-03-27;92,05;92,85;92,05;92,85;0;0
2018-03-26;93,50;93,50;92,50;92,50;3.000;2.781
2018-03-23;94,36;94,36;94,05;94,05;0;0
2018-03-22;94,82;94,82;94,55;94,55;0;0
2018-03-21;94,80;94,80;94,80;94,80;0;0
2018-03-20;94,82;94,82;94,80;94,80;0;0
2018-03-19;94,79;94,80;94,79;94,80;0;0
2018-03-16;94,96;94,96;94,80;94,80;0;0
2018-03-15;94,97;95,30;94,80;94,80;0;0
2018-03-14;94,99;95,30;94,97;95,30;0;0
2018-03-13;94,80;95,50;94,80;95,30;88.000;83.879
2018-03-12;94,69;94,80;94,67;94,80;6.000;5.688
2018-03-09;94,70;95,05;94,70;94,80;55.000;52.278
