Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-07-19;98,90;98,95;98,00;98,00;155.000;152.680
2019-07-18;99,20;99,20;99,15;99,15;30.000;29.750
2019-07-17;99,65;99,65;98,30;98,30;40.000;39.525
2019-07-16;99,75;100,00;99,00;99,00;424.000;422.389
2019-07-15;98,65;99,90;98,65;99,90;140.000;139.125
2019-07-12;99,41;99,80;99,00;99,05;134.000;133.489
2019-07-11;98,35;99,50;98,35;99,50;53.000;52.728
2019-07-10;98,10;98,10;98,10;98,10;0;0
2019-07-09;98,55;98,60;98,00;98,00;73.000;71.929
2019-07-08;98,00;99,70;98,00;98,70;50.000;49.650
2019-07-05;99,00;99,70;98,25;98,50;78.000;77.099
2019-07-04;99,00;99,80;99,00;99,80;3.000;2.994
2019-07-03;98,99;100,20;98,99;99,98;109.000;108.674
2019-07-02;98,00;98,98;98,00;98,95;146.000;143.802
2019-07-01;99,15;99,15;97,10;97,30;19.000;18.676
2019-06-28;95,71;98,15;95,71;98,15;200.000;193.604
2019-06-27;95,75;96,18;95,75;96,10;77.000;73.958
2019-06-26;93,90;95,75;93,90;94,76;94.000;89.108
2019-06-25;93,80;94,38;93,80;94,38;156.000;146.427
2019-06-24;94,00;94,98;93,30;94,45;47.000;44.242
2019-06-21;94,80;94,80;94,00;94,00;35.000;32.955
2019-06-20;93,00;93,00;93,00;93,00;0;0
2019-06-19;94,00;94,70;93,20;93,20;74.000;69.340
2019-06-18;95,75;95,75;94,00;94,00;95.000;90.131
2019-06-17;96,00;96,00;95,99;95,99;71.000;68.159
2019-06-14;96,00;96,00;96,00;96,00;0;0
2019-06-13;95,75;96,30;95,75;96,30;62.000;59.560
2019-06-12;95,90;95,98;95,25;95,98;78.000;74.667
2019-06-11;95,98;95,98;95,15;95,55;42.000;40.202
2019-06-07;94,80;95,98;94,80;95,98;31.000;29.727
2019-06-06;96,00;96,00;94,50;95,79;18.000;17.263
2019-06-05;95,80;96,50;95,76;96,50;14.000;13.481
2019-06-04;94,90;95,80;94,50;95,80;21.000;19.954
