Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-07-19;76,40;76,90;76,40;76,90;0;0
2019-07-18;72,58;76,40;72,58;76,40;0;0
2019-07-17;72,58;72,58;72,58;72,58;0;0
2019-07-16;72,57;72,58;72,57;72,58;0;0
2019-07-15;74,15;74,15;72,52;72,52;0;0
2019-07-12;72,07;72,07;72,07;72,07;0;0
2019-07-11;72,07;72,07;72,07;72,07;0;0
2019-07-10;73,95;73,95;73,13;73,13;0;0
2019-07-09;68,90;71,02;68,90;71,02;0;0
2019-07-08;74,64;74,64;74,64;74,64;0;0
2019-07-05;76,90;76,90;76,90;76,90;0;0
2019-07-04;76,90;76,90;76,90;76,90;0;0
2019-07-03;76,90;76,90;76,90;76,90;0;0
2019-07-02;76,90;76,90;76,90;76,90;0;0
2019-07-01;76,90;76,90;76,90;76,90;0;0
2019-06-28;76,90;76,90;76,90;76,90;0;0
2019-06-27;76,90;76,90;76,90;76,90;0;0
2019-06-26;76,55;76,90;76,55;76,90;0;0
2019-06-25;76,55;76,55;76,55;76,55;0;0
2019-06-24;76,40;76,40;76,40;76,40;0;0
2019-06-21;75,07;76,40;75,07;76,40;0;0
2019-06-20;76,40;76,40;76,40;76,40;0;0
2019-06-19;75,07;76,40;75,07;76,40;0;0
2019-06-18;75,15;75,15;75,15;75,15;0;0
2019-06-17;75,15;75,15;75,15;75,15;0;0
2019-06-14;74,95;75,15;74,95;75,15;0;0
2019-06-13;75,01;75,01;75,01;75,01;0;0
2019-06-12;75,01;75,01;75,01;75,01;0;0
2019-06-11;75,01;75,01;75,01;75,01;0;0
2019-06-07;75,01;75,01;75,01;75,01;0;0
2019-06-06;67,90;67,90;67,90;67,90;0;0
2019-06-05;74,95;74,95;67,90;67,90;0;0
2019-06-04;67,90;67,90;67,90;67,90;0;0
2019-06-03;74,95;74,95;67,90;67,90;0;0
2019-05-31;74,95;74,95;67,90;67,90;0;0
2019-05-30;67,90;67,90;67,90;67,90;0;0
2019-05-29;67,90;67,90;67,90;67,90;0;0
2019-05-28;74,95;74,95;67,90;67,90;0;0
2019-05-27;67,90;67,90;67,90;67,90;0;0
2019-05-24;74,80;74,80;67,90;67,90;0;0
2019-05-23;74,80;74,80;67,90;67,90;0;0
2019-05-22;67,90;67,90;67,90;67,90;0;0
2019-05-20;70,40;70,40;70,40;70,40;0;0
2019-05-17;70,40;70,40;67,90;67,90;0;0
2019-05-16;67,90;70,40;67,90;70,40;0;0
2019-05-15;70,40;70,40;70,40;70,40;0;0
2019-05-14;70,40;70,40;70,40;70,40;0;0
2019-05-13;70,14;70,14;70,14;70,14;0;0
2019-05-10;70,90;70,90;70,90;70,90;0;0
2019-05-09;70,90;70,90;67,90;67,90;0;0
2019-05-08;70,90;70,90;70,90;70,90;0;0
2019-05-07;67,90;70,90;67,90;70,90;0;0
2019-05-06;70,90;70,90;70,90;70,90;0;0
2019-05-03;70,27;70,27;70,27;70,27;0;0
2019-05-02;70,27;70,27;70,27;70,27;0;0
2019-04-30;69,94;70,27;69,94;70,27;0;0
2019-04-29;70,39;70,39;69,94;69,94;0;0
2019-04-26;70,39;70,39;67,90;67,90;0;0
2019-04-25;67,90;67,90;67,90;67,90;0;0
2019-04-24;67,90;67,90;67,90;67,90;0;0
2019-04-23;67,90;67,90;67,52;67,52;0;0
2019-04-18;70,39;70,39;70,39;70,39;0;0
2019-04-17;67,90;67,90;67,90;67,90;0;0
2019-04-16;67,90;67,90;67,90;67,90;0;0
2019-04-15;67,90;67,90;67,90;67,90;0;0
2019-04-12;70,95;70,95;70,95;70,95;0;0
2019-04-11;70,95;70,95;70,95;70,95;0;0
2019-04-10;70,95;70,95;68,00;68,00;0;0
2019-04-09;70,90;70,90;68,00;68,00;0;0
2019-04-08;68,00;68,00;68,00;68,00;0;0
2019-04-05;68,00;68,00;68,00;68,00;0;0
2019-04-04;68,00;68,00;68,00;68,00;0;0
2019-04-03;70,95;70,95;70,95;70,95;0;0
2019-04-02;68,00;68,00;68,00;68,00;0;0
2019-04-01;68,00;68,00;68,00;68,00;0;0
2019-03-29;68,00;70,95;68,00;70,95;0;0
2019-03-28;68,00;68,00;68,00;68,00;0;0
2019-03-27;68,00;68,00;68,00;68,00;0;0
2019-03-26;70,90;70,90;70,90;70,90;0;0
2019-03-22;68,00;68,00;68,00;68,00;0;0
2019-03-21;68,00;68,00;68,00;68,00;0;0
2019-03-20;68,00;68,00;68,00;68,00;0;0
2019-03-19;68,00;68,00;68,00;68,00;0;0
2019-03-18;69,49;69,49;69,49;69,49;0;0
2019-03-15;68,00;68,00;68,00;68,00;0;0
2019-03-14;69,49;69,49;69,49;69,49;0;0
2019-03-13;68,00;68,00;68,00;68,00;0;0
2019-03-12;69,35;69,35;68,00;68,00;0;0
2019-03-11;68,00;68,00;68,00;68,00;0;0
2019-03-08;69,55;69,55;68,00;68,00;0;0
2019-03-07;68,00;68,00;68,00;68,00;0;0
2019-03-06;69,55;69,55;68,00;68,00;0;0
2019-03-05;68,00;68,00;68,00;68,00;0;0
2019-03-04;68,00;68,00;68,00;68,00;0;0
2019-03-01;68,00;68,00;68,00;68,00;0;0
2019-02-28;68,00;68,00;68,00;68,00;0;0
2019-02-27;68,00;69,02;68,00;69,02;0;0
2019-02-26;68,00;68,00;68,00;68,00;0;0
2019-02-25;64,08;68,00;64,08;68,00;0;0
2019-02-22;64,02;64,08;64,02;64,08;0;0
2019-02-21;62,02;63,03;62,02;63,03;0;0
2019-02-20;62,02;62,02;62,02;62,02;0;0
2019-02-19;62,02;62,02;62,02;62,02;0;0
2019-02-18;61,12;61,13;61,12;61,13;0;0
2019-02-15;60,00;60,00;60,00;60,00;0;0
2019-02-14;60,12;60,12;60,12;60,12;0;0
2019-02-13;60,12;60,12;60,12;60,12;0;0
2019-02-12;60,12;60,12;60,12;60,12;0;0
2019-02-11;60,12;60,12;60,12;60,12;0;0
2019-02-08;59,02;60,00;59,02;60,00;0;0
2019-02-07;59,02;59,02;59,02;59,02;0;0
2019-02-06;59,02;59,02;59,02;59,02;0;0
2019-02-05;59,02;59,02;59,02;59,02;0;0
2019-02-04;59,02;59,02;59,02;59,02;0;0
2019-02-01;60,53;60,53;59,02;59,02;0;0
2019-01-31;60,53;60,53;60,53;60,53;0;0
2019-01-30;60,53;60,53;60,53;60,53;0;0
2019-01-29;60,42;60,53;60,42;60,53;0;0
2019-01-28;60,53;60,53;60,53;60,53;0;0
2019-01-25;60,53;60,53;60,53;60,53;0;0
2019-01-24;60,42;60,42;60,42;60,42;0;0
2019-01-23;60,53;60,53;60,53;60,53;0;0
2019-01-22;60,53;60,53;60,53;60,53;0;0
2019-01-21;60,53;60,53;60,53;60,53;0;0
2019-01-18;60,53;60,53;60,53;60,53;0;0
2019-01-17;60,53;60,53;60,42;60,42;0;0
2019-01-16;60,42;60,53;60,42;60,53;0;0
2019-01-15;60,53;60,53;60,53;60,53;0;0
2019-01-14;60,53;60,53;60,53;60,53;0;0
2019-01-11;60,52;60,53;60,52;60,53;0;0
2019-01-10;60,20;60,52;60,20;60,52;0;0
2019-01-09;60,32;60,32;60,32;60,32;0;0
2019-01-08;60,32;60,32;60,32;60,32;0;0
2019-01-07;60,27;60,32;60,27;60,32;0;0
2019-01-04;60,02;60,07;60,02;60,07;0;0
2019-01-03;62,65;62,65;60,02;60,02;0;0
2019-01-02;55,02;59,02;55,02;59,02;0;0
2018-12-28;61,01;61,01;61,01;61,01;0;0
