Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-07-19;56,03;56,03;56,03;56,03;0;0
2019-07-18;56,03;56,03;56,03;56,03;0;0
2019-07-17;56,03;56,03;56,03;56,03;0;0
2019-07-16;56,03;56,03;56,03;56,03;0;0
2019-07-15;56,03;56,03;56,03;56,03;0;0
2019-07-12;56,03;56,03;56,02;56,03;0;0
2019-07-11;56,03;56,03;56,03;56,03;0;0
2019-07-10;56,03;56,03;56,02;56,03;0;0
2019-07-09;56,03;56,03;56,03;56,03;0;0
2019-07-08;56,03;56,03;56,03;56,03;0;0
2019-07-05;56,03;56,03;56,03;56,03;0;0
2019-07-04;56,03;56,03;56,03;56,03;0;0
2019-07-03;56,03;56,03;56,03;56,03;0;0
2019-07-02;56,03;56,03;56,03;56,03;0;0
2019-07-01;56,03;56,03;56,03;56,03;0;0
2019-06-28;56,03;56,03;56,03;56,03;0;0
2019-06-27;56,03;56,03;56,03;56,03;0;0
2019-06-26;56,03;56,03;56,03;56,03;0;0
2019-06-25;56,03;56,03;56,03;56,03;0;0
2019-06-24;56,03;56,03;56,03;56,03;0;0
2019-06-21;55,02;55,02;55,02;55,02;0;0
2019-06-20;55,02;55,02;55,02;55,02;0;0
2019-06-19;55,02;55,02;55,02;55,02;0;0
2019-06-18;55,02;55,02;55,02;55,02;0;0
2019-06-17;55,02;55,02;55,02;55,02;0;0
2019-06-14;55,02;57,12;55,02;57,12;0;0
2019-06-13;55,02;55,02;55,02;55,02;0;0
2019-06-12;55,02;55,02;55,02;55,02;0;0
2019-06-11;55,02;55,02;55,02;55,02;0;0
2019-06-07;55,02;55,02;55,02;55,02;0;0
2019-06-06;55,02;55,02;55,02;55,02;0;0
2019-06-05;55,02;55,02;55,02;55,02;0;0
2019-06-04;55,02;55,02;55,02;55,02;0;0
2019-06-03;55,02;55,02;55,02;55,02;0;0
2019-05-31;60,00;60,00;57,02;57,02;0;0
2019-05-30;60,00;60,00;60,00;60,00;0;0
2019-05-29;60,00;60,00;60,00;60,00;0;0
2019-05-28;60,00;60,00;60,00;60,00;0;0
2019-05-27;60,00;60,00;60,00;60,00;0;0
2019-05-24;60,00;60,00;60,00;60,00;0;0
2019-05-23;60,00;60,00;59,53;59,53;0;0
2019-05-22;60,00;60,00;60,00;60,00;0;0
2019-05-21;60,00;60,00;60,00;60,00;0;0
2019-05-20;60,00;60,00;60,00;60,00;0;0
2019-05-17;59,00;60,00;59,00;60,00;0;0
2019-05-16;59,00;60,00;59,00;60,00;0;0
2019-05-15;60,00;60,00;60,00;60,00;0;0
2019-05-14;60,00;60,00;60,00;60,00;0;0
2019-05-13;60,00;60,00;60,00;60,00;0;0
2019-05-10;60,00;60,00;60,00;60,00;0;0
2019-05-09;60,00;60,00;60,00;60,00;0;0
2019-05-08;60,00;60,00;60,00;60,00;0;0
2019-05-07;60,00;60,00;60,00;60,00;0;0
2019-05-06;60,00;60,00;60,00;60,00;0;0
2019-05-03;60,00;60,00;60,00;60,00;0;0
2019-05-02;60,00;60,00;60,00;60,00;0;0
2019-04-30;60,00;60,00;60,00;60,00;0;0
2019-04-29;60,00;60,00;60,00;60,00;0;0
2019-04-26;60,00;60,00;60,00;60,00;0;0
2019-04-25;60,00;60,00;60,00;60,00;0;0
2019-04-24;60,00;60,00;60,00;60,00;0;0
2019-04-23;60,00;60,00;60,00;60,00;0;0
2019-04-18;60,00;60,00;60,00;60,00;0;0
2019-04-17;60,00;60,00;60,00;60,00;0;0
2019-04-16;60,00;60,00;60,00;60,00;0;0
2019-04-15;60,00;60,00;60,00;60,00;0;0
2019-04-12;60,00;60,00;60,00;60,00;0;0
2019-04-11;60,00;60,00;60,00;60,00;0;0
2019-04-10;60,00;60,00;60,00;60,00;0;0
2019-04-09;60,00;60,00;60,00;60,00;0;0
2019-04-08;60,00;60,00;60,00;60,00;0;0
2019-04-05;60,00;60,00;60,00;60,00;0;0
2019-04-04;57,50;60,00;57,50;60,00;0;0
2019-04-03;55,00;57,50;55,00;57,50;0;0
2019-04-02;55,00;55,00;55,00;55,00;0;0
2019-04-01;55,00;55,00;55,00;55,00;0;0
2019-03-29;55,00;55,00;55,00;55,00;0;0
2019-03-28;55,00;55,00;55,00;55,00;0;0
2019-03-27;55,00;55,00;55,00;55,00;0;0
2019-03-26;55,00;55,00;55,00;55,00;0;0
2019-03-25;55,00;55,00;55,00;55,00;0;0
2019-03-22;55,00;55,00;55,00;55,00;0;0
2019-03-21;48,73;48,73;48,73;48,73;0;0
2019-03-20;48,73;48,83;48,73;48,83;0;0
2019-03-19;48,73;48,73;48,73;48,73;0;0
2019-03-18;48,73;48,73;48,73;48,73;0;0
2019-03-15;48,73;48,73;48,73;48,73;0;0
2019-03-14;48,73;48,73;48,73;48,73;0;0
2019-03-13;50,00;50,00;48,73;48,73;0;0
2019-03-12;55,00;55,00;55,00;55,00;0;0
2019-03-11;55,00;55,00;55,00;55,00;0;0
2019-03-08;55,00;55,00;55,00;55,00;0;0
2019-03-07;55,00;55,00;55,00;55,00;0;0
