Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-08-14;100,75;101,25;100,75;101,25;6.000;6.075
2019-08-13;101,00;102,00;101,00;102,00;50.000;51.000
2019-08-12;101,60;101,60;101,00;101,00;36.000;36.576
2019-08-09;101,75;101,75;100,90;100,90;5.000;5.088
2019-08-08;100,70;101,75;100,70;100,70;150.000;152.415
2019-08-07;101,00;101,25;100,50;100,70;50.000;50.625
2019-08-06;101,00;102,29;101,00;102,29;80.000;81.787
2019-08-05;101,00;102,20;101,00;101,00;82.000;83.044
2019-08-02;101,00;101,25;101,00;101,25;0;0
2019-08-01;101,80;102,40;101,60;101,60;57.000;58.327
2019-07-31;101,90;101,91;101,90;101,91;0;0
2019-07-30;101,90;102,40;101,90;101,91;100.000;102.400
2019-07-29;101,25;102,40;101,25;101,90;56.000;57.290
2019-07-26;101,25;102,25;101,25;101,26;49.000;50.103
2019-07-25;101,25;101,30;101,25;101,26;0;0
2019-07-24;101,00;102,25;101,00;101,25;155.000;158.113
2019-07-23;101,00;101,60;101,00;101,60;204.000;207.156
2019-07-22;101,00;101,40;101,00;101,00;39.000;39.546
2019-07-19;101,15;101,40;101,00;101,40;30.000;30.370
2019-07-18;101,00;101,40;101,00;101,00;52.000;52.728
2019-07-17;101,00;101,60;101,00;101,00;232.000;235.159
2019-07-16;101,00;101,60;101,00;101,01;46.000;46.736
2019-07-15;101,50;101,80;101,25;101,75;209.000;212.165
2019-07-12;101,50;102,00;101,50;101,51;22.000;22.440
2019-07-11;101,50;101,51;101,50;101,51;0;0
2019-07-10;101,00;102,00;101,00;101,51;220.000;224.360
2019-07-09;101,20;101,20;101,20;101,20;0;0
2019-07-08;101,00;102,00;101,00;102,00;21.000;21.420
2019-07-05;101,00;102,00;101,00;101,10;85.000;86.420
2019-07-04;101,20;102,20;101,20;102,20;602.000;614.914
2019-07-03;101,00;101,50;101,00;101,00;10.000;10.150
2019-07-02;100,50;101,20;100,50;101,20;15.000;15.163
2019-07-01;101,10;101,10;100,50;100,50;11.000;11.111
2019-06-28;100,30;101,10;100,30;100,30;15.000;15.165
2019-06-27;101,00;101,00;100,25;100,50;16.000;16.155
2019-06-26;100,50;101,25;100,50;100,50;210.000;211.845
2019-06-25;100,50;100,50;100,50;100,50;0;0
2019-06-24;100,25;101,50;100,25;100,95;72.000;72.982
2019-06-21;100,25;100,25;100,25;100,25;0;0
2019-06-20;100,25;100,25;100,25;100,25;0;0
2019-06-19;100,25;101,00;100,25;101,00;110.000;111.095
2019-06-18;100,75;101,25;100,25;101,00;32.000;32.333
2019-06-17;101,25;101,25;100,75;100,75;11.000;11.138
2019-06-14;100,75;100,75;100,75;100,75;0;0
2019-06-13;100,75;101,00;100,75;100,75;32.000;32.320
2019-06-12;100,50;101,00;100,50;101,00;10.000;10.100
2019-06-11;99,90;101,50;99,90;101,50;150.000;152.125
2019-06-07;100,25;101,00;99,90;100,00;39.000;39.255
2019-06-06;100,25;100,25;100,25;100,25;0;0
2019-06-05;100,25;101,25;100,25;101,25;8.000;8.100
