Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-05-03;22,90;22,95;22,90;22,95;0;0
2019-05-02;22,88;22,88;22,72;22,75;0;0
2019-04-30;22,93;22,97;22,93;22,94;0;0
2019-04-29;22,98;22,98;22,91;22,96;0;0
2019-04-26;22,99;23,01;22,96;22,96;0;0
2019-04-25;22,99;23,08;22,98;22,98;0;0
2019-04-24;22,99;23,01;22,87;22,87;0;0
2019-04-23;22,97;23,00;22,97;22,99;0;0
2019-04-18;22,97;22,99;22,97;22,99;0;0
2019-04-17;22,92;23,01;22,92;22,97;0;0
2019-04-16;22,96;22,98;22,93;22,98;0;0
2019-04-15;22,98;22,98;22,93;22,96;0;0
2019-04-12;22,39;22,98;22,39;22,98;0;0
2019-04-11;22,36;23,01;22,36;22,99;0;0
2019-04-10;22,47;22,90;22,43;22,90;0;0
2019-04-09;22,49;22,52;22,47;22,47;0;0
2019-04-08;23,01;23,01;22,50;22,69;0;0
2019-04-05;23,03;23,26;22,57;23,26;0;0
2019-04-04;23,94;23,94;23,01;23,01;0;0
2019-04-03;23,91;24,02;23,11;23,45;0;0
2019-04-02;26,07;26,07;23,92;23,92;0;0
2019-04-01;26,40;26,40;25,50;25,50;0;0
2019-03-29;26,40;26,68;25,56;26,40;0;0
2019-03-28;27,54;27,54;24,62;26,40;0;0
2019-03-27;25,60;27,47;25,53;25,61;0;0
2019-03-26;28,56;28,56;25,55;27,52;0;0
2019-03-25;28,94;28,94;26,00;28,18;0;0
2019-03-22;28,67;28,96;28,67;28,96;0;0
2019-03-21;29,23;29,23;28,84;28,95;0;0
2019-03-20;28,88;28,88;28,56;28,88;0;0
2019-03-19;29,36;29,36;28,89;28,94;0;0
2019-03-18;29,28;29,34;29,28;29,34;0;0
2019-03-15;29,34;29,34;29,34;29,34;0;0
2019-03-14;29,34;29,35;29,33;29,34;0;0
2019-03-13;29,36;29,36;29,26;29,31;0;0
2019-03-12;29,46;29,48;29,38;29,38;0;0
2019-03-11;29,45;29,45;29,39;29,40;0;0
2019-03-08;29,28;29,52;29,28;29,40;0;0
2019-03-07;29,40;29,53;29,40;29,51;0;0
2019-03-06;29,39;29,54;29,39;29,46;0;0
2019-03-05;29,48;29,53;29,44;29,52;0;0
2019-03-04;28,77;29,50;28,52;29,50;0;0
2019-03-01;28,57;29,08;28,56;29,08;0;0
2019-02-28;28,54;28,58;28,52;28,57;0;0
2019-02-27;29,28;29,28;28,54;28,54;0;0
2019-02-26;28,61;30,41;28,61;29,55;0;0
2019-02-25;30,00;30,46;28,51;30,34;0;0
2019-02-22;29,98;30,22;28,51;28,51;0;0
2019-02-21;32,59;32,59;29,48;29,48;0;0
2019-02-20;33,69;33,69;30,35;30,77;0;0
2019-02-19;32,85;32,85;30,88;31,04;0;0
2019-02-18;33,61;33,94;32,56;33,61;0;0
2019-02-15;32,88;34,26;31,53;31,53;0;0
2019-02-14;35,22;36,18;34,34;34,34;0;0
2019-02-13;35,83;36,04;35,08;35,08;0;0
2019-02-12;36,19;36,19;36,12;36,12;0;0
2019-02-11;36,14;36,14;36,08;36,08;0;0
2019-02-08;35,93;36,18;35,93;36,15;0;0
2019-02-07;35,88;36,15;35,84;36,15;0;0
2019-02-06;35,93;36,12;35,93;36,07;0;0
2019-02-05;35,89;36,03;35,78;36,03;0;0
2019-02-04;36,31;36,31;35,86;35,86;0;0
2019-02-01;36,14;36,26;36,13;36,24;0;0
2019-01-31;36,15;36,27;36,15;36,25;0;0
2019-01-30;36,20;36,20;36,15;36,15;0;0
2019-01-29;36,50;36,60;35,98;36,20;0;0
2019-01-28;36,36;37,11;36,36;37,03;0;0
2019-01-25;36,13;36,59;35,98;35,99;0;0
2019-01-24;36,03;37,14;36,03;36,66;0;0
2019-01-23;36,57;37,00;36,36;36,89;0;0
2019-01-22;36,89;36,90;36,57;36,57;0;0
2019-01-21;36,12;36,87;36,12;36,87;0;0
2019-01-18;36,42;36,60;36,33;36,48;0;0
2019-01-17;36,92;36,92;36,22;36,22;0;0
2019-01-16;36,17;36,48;36,02;36,48;0;0
2019-01-15;36,10;36,48;36,10;36,13;0;0
2019-01-14;36,17;36,48;36,15;36,15;0;0
2019-01-11;36,26;36,26;36,09;36,18;0;0
2019-01-10;35,97;36,08;35,95;35,96;0;0
2019-01-09;35,95;36,32;35,90;36,02;0;0
2019-01-08;36,16;36,78;35,98;35,98;0;0
2019-01-07;36,81;36,81;36,21;36,21;0;0
2019-01-04;36,25;36,85;36,25;36,85;0;0
2019-01-03;36,68;36,80;36,67;36,78;0;0
2019-01-02;36,88;36,88;36,53;36,53;0;0
2018-12-28;35,03;36,93;35,03;36,93;0;0
2018-12-27;35,53;35,53;35,53;35,53;0;0
2018-12-21;36,86;36,93;36,86;36,91;0;0
2018-12-20;36,81;36,90;36,81;36,88;0;0
2018-12-19;36,82;36,90;36,79;36,83;0;0
2018-12-18;36,89;36,95;36,81;36,81;0;0
2018-12-17;36,69;36,89;36,26;36,26;0;0
2018-12-14;36,21;36,78;36,19;36,68;0;0
2018-12-13;36,26;36,47;36,26;36,46;0;0
2018-12-12;36,59;36,69;36,25;36,38;0;0
2018-12-11;36,18;36,43;36,18;36,25;0;0
2018-12-10;36,18;36,18;36,18;36,18;0;0
2018-12-07;36,76;36,76;36,18;36,18;0;0
2018-12-06;37,27;37,45;36,85;36,85;0;0
2018-12-05;37,29;37,62;37,09;37,34;0;0
2018-12-04;37,47;37,69;37,47;37,48;0;0
2018-12-03;37,03;37,79;37,03;37,56;0;0
2018-11-30;40,27;40,31;39,00;39,00;170.000;68.059
2018-11-29;40,31;40,33;40,31;40,33;0;0
2018-11-28;40,13;40,29;40,13;40,29;0;0
2018-11-27;40,04;40,04;40,04;40,04;0;0
2018-11-26;40,04;40,53;40,04;40,04;0;0
2018-11-23;39,29;40,64;39,29;40,04;0;0
2018-11-22;40,53;40,54;40,53;40,54;0;0
2018-11-21;40,81;40,87;40,53;40,53;0;0
2018-11-20;40,87;40,87;40,03;40,03;0;0
2018-11-19;43,30;43,30;40,80;40,80;10.000;4.330
2018-11-16;43,53;43,53;42,50;43,30;62.000;26.845
2018-11-15;43,99;45,00;42,91;43,33;4.000;1.800
2018-11-14;43,04;44,50;43,04;44,50;0;0
2018-11-13;42,50;42,50;42,28;42,50;0;0
2018-11-12;42,00;42,00;41,28;41,53;0;0
2018-11-09;41,56;41,60;41,56;41,60;0;0
2018-11-08;39,28;42,00;39,28;41,54;0;0
2018-11-07;36,13;39,03;36,13;39,03;0;0
2018-11-06;34,53;37,25;32,10;36,58;40.000;14.192
