Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-07-19;80,00;80,95;79,95;79,95;0;0
2019-07-18;80,00;80,95;80,00;80,95;0;0
2019-07-17;79,95;80,00;79,95;80,00;0;0
2019-07-16;79,95;79,95;79,95;79,95;0;0
2019-07-15;79,95;79,95;79,95;79,95;0;0
2019-07-12;79,95;79,95;79,95;79,95;0;0
2019-07-11;79,95;79,95;79,95;79,95;0;0
2019-07-10;79,45;79,95;79,45;79,95;0;0
2019-07-09;78,95;80,45;78,95;79,45;0;0
2019-07-08;78,70;79,25;78,70;78,95;0;0
2019-07-05;78,95;79,00;78,95;79,00;0;0
2019-07-04;80,65;81,40;78,67;78,95;0;0
2019-07-03;80,65;80,90;80,65;80,90;0;0
2019-07-02;80,65;80,65;80,65;80,65;0;0
2019-07-01;80,95;80,95;79,95;80,65;0;0
2019-06-28;80,45;80,45;80,45;80,45;0;0
2019-06-27;80,95;80,95;79,95;79,95;0;0
2019-06-26;81,45;81,45;80,95;80,95;0;0
2019-06-25;81,45;81,45;81,45;81,45;0;0
2019-06-24;82,05;82,15;81,45;81,45;0;0
2019-06-21;81,70;82,05;81,70;82,05;0;0
2019-06-20;81,70;82,45;81,70;82,45;0;0
2019-06-19;81,70;81,70;81,70;81,70;0;0
2019-06-18;81,70;81,70;81,70;81,70;0;0
2019-06-17;81,15;82,40;81,15;81,15;0;0
2019-06-14;82,05;82,35;81,05;81,15;0;0
2019-06-13;81,15;81,15;81,15;81,15;0;0
2019-06-12;82,00;82,00;81,05;81,15;0;0
2019-06-11;82,00;82,50;82,00;82,00;0;0
2019-06-07;82,05;83,00;82,05;83,00;0;0
2019-06-06;82,05;82,05;82,05;82,05;0;0
2019-06-05;82,55;82,55;81,55;82,05;0;0
2019-06-04;82,55;84,50;80,00;80,00;2.000;1.690
2019-06-03;80,55;82,60;80,55;82,60;0;0
2019-05-31;80,05;80,55;80,05;80,55;0;0
2019-05-30;81,55;81,55;81,05;81,05;0;0
2019-05-29;79,55;81,55;79,55;81,55;0;0
2019-05-28;79,05;80,05;79,05;80,05;0;0
2019-05-27;81,05;81,05;79,05;79,05;0;0
2019-05-24;81,05;81,05;81,05;81,05;0;0
2019-05-23;82,55;82,55;81,05;81,05;0;0
2019-05-22;83,55;83,85;82,55;82,55;0;0
2019-05-21;83,05;83,55;83,05;83,05;0;0
2019-05-20;83,80;83,80;83,05;83,05;0;0
2019-05-17;85,10;85,10;83,05;83,80;0;0
2019-05-16;85,04;85,30;84,55;84,55;0;0
2019-05-15;84,95;86,05;84,55;86,05;0;0
2019-05-14;84,95;86,25;84,55;85,95;0;0
2019-05-13;84,55;85,95;84,05;85,95;0;0
2019-05-10;84,05;86,50;83,05;84,55;30.000;25.950
2019-05-09;85,05;85,05;84,30;84,30;0;0
2019-05-08;85,05;85,05;85,05;85,05;0;0
2019-05-07;87,30;87,30;87,30;87,30;0;0
2019-05-06;87,30;87,30;87,30;87,30;0;0
2019-05-03;87,30;87,30;87,30;87,30;0;0
2019-05-02;86,05;87,30;86,05;87,30;0;0
2019-04-30;86,05;86,05;86,05;86,05;0;0
2019-04-29;87,20;87,20;86,05;86,05;0;0
2019-04-26;85,80;87,05;85,80;85,80;0;0
2019-04-25;89,05;89,05;86,05;86,05;0;0
2019-04-24;89,25;89,70;89,05;89,25;0;0
2019-04-23;89,05;89,25;89,05;89,25;0;0
2019-04-18;87,56;88,80;87,56;88,80;0;0
2019-04-17;87,55;87,56;87,55;87,56;0;0
2019-04-16;88,05;88,05;88,05;88,05;0;0
2019-04-15;88,05;88,05;88,05;88,05;0;0
2019-04-12;88,05;88,05;88,05;88,05;0;0
2019-04-11;87,55;88,05;87,55;88,05;0;0
2019-04-10;87,80;87,80;87,30;87,55;0;0
2019-04-09;87,80;87,80;87,80;87,80;0;0
2019-04-08;87,55;87,80;87,55;87,80;0;0
2019-04-05;87,05;87,05;87,05;87,05;0;0
2019-04-04;87,05;87,05;87,05;87,05;0;0
2019-04-03;87,05;87,05;87,05;87,05;0;0
2019-04-02;87,10;87,10;87,05;87,05;0;0
2019-04-01;87,10;87,10;87,10;87,10;0;0
2019-03-29;88,05;88,05;87,05;87,10;0;0
2019-03-28;89,06;89,06;87,55;88,05;0;0
2019-03-27;89,06;89,06;89,06;89,06;0;0
2019-03-26;89,06;89,06;89,06;89,06;0;0
2019-03-25;89,06;89,06;89,06;89,06;0;0
2019-03-22;89,06;89,13;89,06;89,06;0;0
2019-03-21;89,08;89,10;89,06;89,06;0;0
2019-03-20;89,06;89,06;89,06;89,06;0;0
2019-03-19;89,06;89,50;89,06;89,06;0;0
2019-03-18;89,06;89,75;89,06;89,75;0;0
2019-03-15;89,80;89,80;89,06;89,06;0;0
2019-03-14;90,00;90,00;89,55;89,55;0;0
2019-03-13;90,00;90,04;90,00;90,04;0;0
2019-03-12;90,00;90,00;90,00;90,00;0;0
2019-03-11;89,55;90,00;89,55;90,00;0;0
2019-03-08;89,05;89,05;89,05;89,05;0;0
2019-03-07;89,05;89,05;89,05;89,05;0;0
2019-03-06;89,05;89,55;89,05;89,05;0;0
2019-03-05;89,05;89,05;89,05;89,05;0;0
2019-03-04;89,05;89,55;89,05;89,55;0;0
2019-03-01;88,47;88,60;88,27;88,35;0;0
2019-02-28;89,10;90,00;89,10;89,10;0;0
2019-02-27;91,00;91,00;88,55;89,07;0;0
2019-02-26;89,55;90,50;89,55;90,50;0;0
2019-02-25;87,55;89,75;87,55;89,75;0;0
2019-02-22;87,55;89,05;87,55;89,05;0;0
2019-02-21;87,05;88,55;87,05;88,05;0;0
2019-02-20;87,05;87,05;87,05;87,05;0;0
2019-02-19;86,05;88,50;85,05;88,50;0;0
2019-02-18;86,05;87,00;86,05;87,00;0;0
2019-02-15;88,05;88,05;86,05;86,05;0;0
2019-02-14;87,05;90,00;87,05;88,05;0;0
2019-02-13;90,55;90,55;86,05;86,05;0;0
2019-02-12;91,05;94,00;90,55;90,55;0;0
2019-02-11;91,05;93,05;91,05;93,00;0;0
2019-02-08;90,05;93,05;90,05;91,05;0;0
2019-02-07;90,55;93,00;90,55;92,05;0;0
2019-02-06;81,05;90,00;81,05;90,00;0;0
2019-02-05;80,00;82,05;78,55;82,05;0;0
2019-02-04;76,00;76,00;76,00;76,00;3.000;2.280
2019-02-01;80,10;80,10;80,10;80,10;0;0
2019-01-31;79,85;79,85;79,85;79,85;0;0
2019-01-30;80,10;80,10;76,00;76,00;0;0
2019-01-29;83,10;83,10;78,00;78,00;0;0
2019-01-28;80,00;80,00;78,00;78,00;0;0
2019-01-25;80,00;80,00;80,00;80,00;0;0
2019-01-24;80,00;80,00;80,00;80,00;0;0
2019-01-23;84,90;84,90;80,00;80,00;0;0
2019-01-22;80,00;80,00;80,00;80,00;0;0
2019-01-21;80,00;80,00;80,00;80,00;0;0
2019-01-18;84,90;84,90;80,00;80,00;0;0
2019-01-17;84,90;84,90;84,90;84,90;0;0
2019-01-16;82,85;82,85;82,85;82,85;0;0
2019-01-15;86,70;86,70;82,85;82,85;0;0
2019-01-14;82,70;86,70;82,70;86,70;0;0
2019-01-11;83,95;83,95;83,95;83,95;0;0
2019-01-10;83,95;83,95;83,95;83,95;0;0
2019-01-09;84,95;84,95;83,95;83,95;0;0
2019-01-08;84,95;84,95;84,95;84,95;0;0
2019-01-07;87,95;87,95;84,95;84,95;0;0
2019-01-04;87,95;88,95;87,95;87,95;0;0
2019-01-03;87,95;87,95;87,95;87,95;0;0
2019-01-02;87,95;87,95;87,95;87,95;0;0
2018-12-28;87,95;87,95;87,95;87,95;0;0
2018-12-27;87,95;87,95;87,95;87,95;0;0
2018-12-21;87,95;87,95;87,95;87,95;0;0
2018-12-20;87,95;87,95;87,95;87,95;0;0
2018-12-19;88,95;88,95;88,02;88,02;0;0
2018-12-18;88,95;88,95;88,95;88,95;0;0
2018-12-17;86,95;88,95;86,95;88,95;0;0
2018-12-14;86,95;86,95;86,95;86,95;0;0
2018-12-13;86,95;86,95;86,95;86,95;0;0
2018-12-12;86,95;86,95;86,95;86,95;0;0
2018-12-11;88,45;88,45;88,45;88,45;0;0
2018-12-10;90,45;90,45;87,52;87,52;0;0
2018-12-07;87,95;90,45;87,95;90,45;0;0
2018-12-06;88,95;88,95;88,95;88,95;0;0
2018-12-05;90,50;90,50;90,45;90,45;0;0
2018-12-04;90,50;90,50;90,50;90,50;0;0
2018-12-03;90,00;90,50;90,00;90,50;0;0
2018-11-30;90,00;91,67;90,00;90,00;0;0
2018-11-29;90,00;90,00;90,00;90,00;0;0
2018-11-28;90,00;90,00;90,00;90,00;0;0
2018-11-27;90,00;90,00;90,00;90,00;0;0
2018-11-26;89,00;89,50;89,00;89,50;0;0
2018-11-23;90,00;90,00;89,00;89,00;0;0
2018-11-22;90,00;90,00;90,00;90,00;0;0
2018-11-21;90,00;90,00;90,00;90,00;0;0
2018-11-20;91,00;91,00;90,00;90,00;0;0
2018-11-19;91,00;91,00;91,00;91,00;0;0
2018-11-16;91,50;91,50;91,50;91,50;0;0
2018-11-15;91,75;91,75;91,50;91,50;0;0
2018-11-14;91,75;91,75;91,75;91,75;0;0
2018-11-13;91,75;91,75;91,75;91,75;0;0
2018-11-12;91,75;91,75;91,75;91,75;0;0
2018-11-09;91,75;91,75;91,75;91,75;0;0
2018-11-08;92,25;92,25;91,50;91,50;0;0
2018-11-07;92,25;92,37;92,25;92,25;0;0
2018-11-06;92,25;92,25;92,25;92,25;0;0
2018-11-05;92,25;92,25;92,25;92,25;0;0
2018-11-02;92,00;92,50;92,00;92,50;0;0
2018-11-01;92,00;92,50;92,00;92,50;0;0
2018-10-31;92,10;92,10;92,10;92,10;0;0
2018-10-30;92,10;92,12;92,10;92,12;0;0
2018-10-29;92,27;92,27;92,00;92,00;0;0
2018-10-26;92,27;92,27;92,27;92,27;0;0
2018-10-25;92,25;92,27;92,25;92,27;0;0
2018-10-24;92,50;92,50;92,25;92,25;0;0
2018-10-23;92,75;92,75;92,75;92,75;0;0
2018-10-22;92,50;92,50;92,50;92,50;0;0
2018-10-19;92,75;92,75;92,75;92,75;0;0
2018-10-18;92,75;92,75;92,75;92,75;0;0
2018-10-17;91,00;91,00;91,00;91,00;0;0
2018-10-16;91,00;91,00;91,00;91,00;;
2018-10-15;91,00;91,00;91,00;91,00;0;0
2018-10-12;91,00;91,00;91,00;91,00;;
2018-10-11;91,00;91,00;91,00;91,00;0;0
2018-10-10;91,00;91,00;91,00;91,00;;
2018-10-09;91,00;91,00;91,00;91,00;0;0
2018-10-08;91,00;91,00;91,00;91,00;;
2018-10-05;91,00;91,00;91,00;91,00;0;0
2018-10-04;91,00;91,00;91,00;91,00;;
2018-10-02;91,00;91,00;91,00;91,00;0;0
2018-10-01;91,75;91,75;91,00;91,00;0;0
2018-09-28;91,75;91,75;91,75;91,75;0;0
2018-09-27;93,00;93,25;93,00;93,25;0;0
2018-09-26;93,00;93,00;93,00;93,00;0;0
2018-09-25;93,50;93,50;93,00;93,00;0;0
2018-09-24;93,50;93,50;93,50;93,50;0;0
2018-09-21;93,50;93,50;93,50;93,50;0;0
2018-09-20;92,75;94,00;92,75;94,00;0;0
2018-09-19;92,75;92,75;92,75;92,75;0;0
2018-09-18;92,75;92,75;92,75;92,75;0;0
2018-09-17;92,75;93,25;92,75;92,75;0;0
2018-09-14;93,37;93,37;93,00;93,00;0;0
2018-09-13;93,37;93,37;93,37;93,37;0;0
2018-09-12;93,42;93,42;93,37;93,37;0;0
2018-09-11;93,10;93,42;93,10;93,42;0;0
2018-09-10;93,10;93,10;93,10;93,10;0;0
2018-09-07;93,25;93,42;93,10;93,10;0;0
2018-09-06;93,25;93,25;93,25;93,25;0;0
2018-09-05;93,10;93,25;93,10;93,25;0;0
2018-09-04;93,10;93,10;93,10;93,10;0;0
2018-09-03;93,00;93,01;93,00;93,01;0;0
2018-08-31;93,00;93,01;93,00;93,01;0;0
2018-08-30;93,00;93,01;93,00;93,01;0;0
2018-08-29;91,70;93,00;91,70;93,00;0;0
2018-08-28;91,95;92,07;91,57;91,57;0;0
2018-08-27;91,95;92,07;91,95;92,07;0;0
2018-08-24;91,95;92,45;91,95;92,45;0;0
2018-08-23;91,25;92,01;91,25;92,01;0;0
2018-08-22;90,90;92,01;90,90;92,01;0;0
2018-08-21;90,90;92,03;90,90;92,03;0;0
2018-08-20;91,40;91,97;91,40;91,97;0;0
2018-08-17;90,91;92,23;90,91;92,22;0;0
2018-08-16;91,65;92,57;91,65;92,20;0;0
2018-08-15;93,15;93,15;92,77;92,77;0;0
2018-08-14;92,40;93,02;92,40;93,02;0;0
2018-08-13;91,15;92,67;91,15;92,67;0;0
2018-08-10;90,65;92,15;90,65;92,15;0;0
2018-08-09;90,65;92,40;90,65;92,02;0;0
2018-08-08;91,25;92,37;91,25;91,90;0;0
2018-08-07;92,37;92,40;92,37;92,37;0;0
2018-08-06;92,37;92,37;92,37;92,37;0;0
2018-08-03;92,62;92,62;92,25;92,25;0;0
2018-08-02;91,25;92,37;91,25;92,37;0;0
2018-08-01;92,25;92,25;92,25;92,25;0;0
2018-07-31;92,62;92,62;92,25;92,25;0;0
2018-07-30;92,37;92,37;92,00;92,25;0;0
2018-07-27;92,00;92,00;92,00;92,00;0;0
2018-07-26;92,37;92,37;92,00;92,00;0;0
2018-07-25;92,37;92,37;92,00;92,00;0;0
2018-07-24;92,07;92,07;92,00;92,00;0;0
2018-07-23;92,00;92,07;92,00;92,00;0;0
2018-07-20;92,62;92,62;92,12;92,12;0;0
2018-07-19;92,12;92,20;92,07;92,12;0;0
2018-07-18;92,00;92,15;92,00;92,15;0;0
2018-07-17;92,00;92,00;92,00;92,00;0;0
2018-07-16;92,00;92,00;92,00;92,00;0;0
2018-07-13;92,00;92,50;92,00;92,07;0;0
2018-07-12;92,25;92,45;92,25;92,45;0;0
2018-07-11;92,00;92,37;92,00;92,37;0;0
2018-07-10;92,00;92,00;92,00;92,00;0;0
2018-07-09;91,80;92,00;91,80;92,00;0;0
2018-07-06;91,80;91,80;91,80;91,80;0;0
2018-07-05;89,30;91,80;89,30;91,80;0;0
2018-07-04;91,05;91,05;91,05;91,05;0;0
2018-07-03;90,30;91,30;90,30;91,05;0;0
2018-07-02;91,05;91,05;90,80;90,92;0;0
2018-06-29;90,30;91,05;90,30;91,05;0;0
2018-06-28;90,80;90,81;90,80;90,81;0;0
2018-06-27;90,55;90,55;89,67;89,87;0;0
2018-06-26;89,85;89,85;89,80;89,80;0;0
2018-06-25;87,90;89,85;87,85;89,85;0;0
2018-06-22;87,90;88,72;87,90;88,72;0;0
2018-06-21;86,90;88,90;86,90;88,90;0;0
2018-06-20;89,10;89,10;88,10;88,35;0;0
2018-06-19;86,90;89,10;86,90;89,10;0;0
2018-06-18;86,90;88,10;86,90;88,10;0;0
2018-06-15;86,90;88,22;86,90;88,22;0;0
2018-06-14;87,00;88,12;87,00;88,02;0;0
2018-06-13;87,00;88,26;87,00;88,26;0;0
2018-06-12;89,30;89,30;89,30;89,30;0;0
2018-06-11;89,30;89,35;89,30;89,35;0;0
2018-06-08;87,50;87,92;87,50;87,67;0;0
2018-06-07;87,00;89,45;87,00;87,92;0;0
2018-06-06;89,00;89,00;87,67;87,67;0;0
2018-06-05;88,00;92,00;88,00;88,17;4.000;3.680
2018-06-04;88,00;89,00;88,00;88,17;0;0
2018-06-01;89,17;89,17;88,67;88,67;0;0
2018-05-31;90,00;90,30;89,12;89,12;0;0
2018-05-30;91,25;91,25;90,00;90,00;0;0
2018-05-29;91,50;91,50;90,25;90,25;0;0
2018-05-28;91,50;91,70;91,50;91,70;0;0
2018-05-25;91,50;91,50;91,50;91,50;0;0
2018-05-24;91,00;91,00;91,00;91,00;0;0
2018-05-23;91,00;91,00;90,12;91,00;0;0
2018-05-22;90,00;91,00;90,00;91,00;0;0
2018-05-18;90,00;91,00;90,00;91,00;0;0
2018-05-17;90,00;90,00;90,00;90,00;0;0
2018-05-16;90,00;92,00;90,00;90,00;0;0
2018-05-15;90,75;90,75;90,50;90,50;0;0
2018-05-14;90,25;90,80;90,00;90,80;0;0
2018-05-11;90,25;96,75;90,25;92,20;4.000;3.870
2018-05-10;90,25;90,67;90,25;90,67;0;0
2018-05-09;90,25;90,67;90,25;90,67;0;0
2018-05-08;90,25;90,62;90,25;90,62;0;0
2018-05-07;90,26;90,87;90,26;90,87;0;0
2018-05-04;90,87;90,87;90,87;90,87;0;0
2018-05-03;90,26;90,87;90,26;90,87;0;0
2018-05-02;90,26;90,87;90,26;90,87;0;0
2018-04-30;90,26;94,55;90,26;94,55;0;0
2018-04-27;90,26;90,50;90,26;90,26;0;0
2018-04-26;89,26;90,26;89,26;90,26;0;0
2018-04-25;89,26;89,88;89,26;89,88;0;0
2018-04-24;89,25;90,25;89,25;90,25;0;0
2018-04-23;89,00;89,87;89,00;89,25;0;0
2018-04-20;89,50;89,50;89,50;89,50;0;0
2018-04-19;90,00;90,00;89,00;89,00;0;0
2018-04-18;89,00;90,20;89,00;90,20;0;0
2018-04-17;89,00;92,50;89,00;89,75;0;0
2018-04-16;89,00;90,00;89,00;89,00;0;0
2018-04-13;93,00;93,00;93,00;93,00;0;0
2018-04-12;88,50;91,50;87,50;91,50;0;0
2018-04-11;89,50;90,40;88,50;88,50;0;0
2018-04-10;89,50;90,00;89,50;90,00;0;0
2018-04-09;92,00;92,00;89,50;89,50;0;0
2018-04-06;92,00;92,00;92,00;92,00;0;0
2018-04-05;92,00;92,25;92,00;92,00;0;0
2018-04-04;92,00;92,37;92,00;92,05;0;0
2018-04-03;91,50;92,32;91,25;92,00;0;0
2018-03-29;91,25;91,62;91,25;91,62;0;0
2018-03-28;91,25;91,50;91,25;91,50;0;0
2018-03-27;92,37;92,37;91,25;91,25;0;0
2018-03-26;92,00;92,42;92,00;92,42;0;0
2018-03-23;91,75;92,12;91,75;92,12;0;0
2018-03-22;91,75;92,12;91,75;92,12;0;0
2018-03-21;91,75;91,75;91,75;91,75;0;0
2018-03-20;93,25;93,25;91,87;91,87;0;0
2018-03-19;93,25;93,25;93,25;93,25;0;0
2018-03-16;93,75;94,25;93,25;93,25;0;0
2018-03-15;93,75;93,75;93,75;93,75;0;0
2018-03-14;93,75;93,75;93,75;93,75;0;0
2018-03-13;94,10;94,50;93,75;93,75;0;0
2018-03-12;94,75;94,75;94,00;94,00;0;0
2018-03-09;94,75;94,75;94,75;94,75;0;0
2018-03-08;94,75;94,75;94,75;94,75;0;0
2018-03-07;94,50;94,50;94,50;94,50;0;0
2018-03-06;94,50;94,50;94,50;94,50;0;0
2018-03-05;94,50;94,50;94,50;94,50;0;0
2018-03-02;94,50;95,40;94,50;95,40;0;0
2018-03-01;95,25;95,25;94,50;94,50;0;0
2018-02-28;95,25;95,25;95,25;95,25;0;0
2018-02-27;95,25;95,25;95,25;95,25;0;0
2018-02-26;96,00;96,25;95,25;95,25;0;0
2018-02-23;96,00;96,30;96,00;96,30;0;0
2018-02-22;96,00;96,00;96,00;96,00;0;0
2018-02-21;96,00;96,00;96,00;96,00;0;0
2018-02-20;95,00;95,00;95,00;95,00;0;0
2018-02-19;95,00;95,00;95,00;95,00;0;0
2018-02-16;95,00;95,00;95,00;95,00;0;0
2018-02-15;95,00;95,00;95,00;95,00;0;0
2018-02-14;95,00;95,25;94,00;95,25;0;0
2018-02-13;96,25;96,25;95,50;95,50;0;0
2018-02-12;96,25;96,25;96,25;96,25;0;0
2018-02-09;96,25;96,25;96,25;96,25;0;0
2018-02-08;96,00;96,25;96,00;96,25;0;0
2018-02-07;96,25;96,25;96,25;96,25;0;0
2018-02-06;96,25;96,26;96,25;96,26;0;0
2018-02-05;96,25;96,25;96,25;96,25;0;0
2018-02-02;96,25;96,25;96,25;96,25;0;0
2018-02-01;96,25;96,25;96,25;96,25;0;0
2018-01-31;96,25;96,25;96,25;96,25;0;0
2018-01-30;96,25;96,25;96,25;96,25;0;0
2018-01-29;96,25;96,25;96,25;96,25;0;0
2018-01-26;96,25;96,25;96,25;96,25;0;0
2018-01-25;96,00;96,50;96,00;96,50;0;0
2018-01-24;97,35;97,35;96,00;96,00;0;0
2018-01-23;97,35;97,35;97,35;97,35;0;0
2018-01-22;97,35;97,35;97,35;97,35;0;0
2018-01-19;98,00;98,00;97,35;97,35;0;0
2018-01-18;97,50;98,00;97,50;98,00;0;0
2018-01-17;97,50;97,50;97,50;97,50;0;0
2018-01-16;97,85;97,85;97,50;97,50;0;0
2018-01-15;97,75;97,75;97,35;97,35;0;0
2018-01-12;97,75;97,75;97,75;97,75;0;0
2018-01-11;97,75;97,75;97,75;97,75;0;0
