Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-07-19;1,46;1,46;1,46;1,46;0;0
2019-07-18;1,46;1,46;1,46;1,46;0;0
2019-07-17;1,46;1,461;1,46;1,461;5.000;73
2019-07-16;1,45;1,45;1,45;1,45;0;0
2019-07-15;1,45;1,45;1,45;1,45;0;0
2019-07-12;1,95;1,95;1,50;1,50;295.000;4.710
2019-07-11;1,65;1,65;1,65;1,65;0;0
2019-07-10;1,651;1,651;1,651;1,651;28.000;462
2019-07-09;1,50;1,50;1,50;1,50;0;0
2019-07-08;1,50;1,50;1,50;1,50;40.000;600
2019-07-05;1,50;1,50;1,50;1,50;0;0
2019-07-04;1,50;1,50;1,50;1,50;0;0
2019-07-03;1,50;1,50;1,50;1,50;0;0
2019-07-02;1,50;1,50;1,50;1,50;0;0
2019-07-01;1,45;1,45;1,45;1,45;0;0
2019-06-28;1,45;1,50;1,45;1,45;75.000;1.093
2019-06-27;1,45;1,45;1,45;1,45;0;0
2019-06-26;1,45;1,45;1,45;1,45;0;0
2019-06-25;1,45;1,45;1,45;1,45;0;0
2019-06-24;1,45;1,451;1,45;1,451;43.000;624
2019-06-21;1,45;1,45;1,45;1,45;0;0
2019-06-20;1,45;1,45;1,45;1,45;0;0
2019-06-19;1,45;1,46;1,45;1,46;2.000;29
2019-06-18;1,304;1,46;1,304;1,46;10.000;146
2019-06-17;1,30;1,30;1,30;1,30;0;0
2019-06-14;1,27;1,27;1,27;1,27;100.000;1.270
2019-06-13;1,27;1,27;1,27;1,27;0;0
2019-06-12;1,26;1,26;1,26;1,26;0;0
2019-06-11;1,30;1,30;1,30;1,30;300.000;3.900
2019-06-07;1,42;1,43;1,42;1,42;355.000;5.042
2019-06-06;1,42;1,43;1,42;1,43;23.000;329
2019-06-05;1,42;1,43;1,42;1,43;10.000;143
2019-06-04;1,42;1,42;1,42;1,42;0;0
2019-06-03;1,42;1,50;1,42;1,50;100.000;1.500
2019-05-31;1,42;1,42;1,42;1,42;0;0
2019-05-30;1,42;1,42;1,42;1,42;0;0
2019-05-29;1,42;1,42;1,42;1,42;0;0
2019-05-28;1,41;1,41;1,41;1,41;0;0
2019-05-27;1,41;1,41;1,41;1,41;0;0
2019-05-24;1,41;1,42;1,41;1,42;5.000;71
2019-05-23;1,41;1,41;1,41;1,41;0;0
2019-05-22;1,40;1,40;1,40;1,40;0;0
2019-05-21;1,40;1,40;1,40;1,40;25.000;350
2019-05-20;1,40;1,41;1,40;1,40;207.000;2.899
2019-05-17;1,40;1,40;1,40;1,40;0;0
2019-05-16;1,40;1,42;1,40;1,42;17.000;241
