Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-08-14;102,50;102,50;102,50;102,50;0;0
2019-08-13;102,40;102,40;102,40;102,40;0;0
2019-08-12;102,50;102,50;102,50;102,50;0;0
2019-08-09;102,80;102,80;102,80;102,80;0;0
2019-08-08;103,00;103,00;103,00;103,00;0;0
2019-08-07;102,30;102,30;102,30;102,30;0;0
2019-08-06;102,20;102,20;102,20;102,20;0;0
2019-08-05;101,90;101,90;101,90;101,90;0;0
2019-08-02;101,90;101,90;101,90;101,90;0;0
2019-08-01;102,00;102,00;102,00;102,00;0;0
2019-07-31;101,90;101,90;101,90;101,90;0;0
2019-07-30;101,80;101,80;101,80;101,80;0;0
2019-07-29;101,80;101,80;101,80;101,80;0;0
2019-07-26;102,00;102,00;102,00;102,00;0;0
2019-07-25;102,00;102,00;102,00;102,00;0;0
2019-07-24;102,00;102,00;102,00;102,00;0;0
2019-07-23;101,90;101,90;101,90;101,90;0;0
2019-07-22;102,00;102,00;102,00;102,00;0;0
2019-07-19;101,80;101,80;101,80;101,80;0;0
2019-07-18;101,60;101,60;101,60;101,60;0;0
2019-07-17;101,50;101,50;101,50;101,50;0;0
2019-07-16;101,50;101,50;101,50;101,50;0;0
2019-07-15;101,50;101,50;101,50;101,50;0;0
2019-07-12;101,60;101,60;101,60;101,60;0;0
2019-07-11;101,50;101,50;101,50;101,50;0;0
2019-07-10;101,60;101,60;101,60;101,60;0;0
2019-07-09;101,60;101,60;101,60;101,60;0;0
2019-07-08;101,60;101,60;101,60;101,60;0;0
2019-07-05;101,70;101,70;101,70;101,70;0;0
2019-07-04;101,70;101,70;101,70;101,70;0;0
2019-07-03;101,70;101,70;101,70;101,70;0;0
2019-07-02;101,60;101,60;101,60;101,60;0;0
2019-07-01;101,40;101,40;101,40;101,40;0;0
2019-06-28;101,30;101,30;101,30;101,30;0;0
2019-06-27;101,20;101,20;101,20;101,20;0;0
2019-06-26;101,20;101,20;101,20;101,20;0;0
2019-06-25;101,20;101,20;101,20;101,20;0;0
2019-06-24;101,20;101,20;101,20;101,20;0;0
2019-06-21;101,70;101,70;101,70;101,70;0;0
2019-06-20;101,70;101,70;101,70;101,70;0;0
2019-06-19;101,40;101,40;101,40;101,40;0;0
2019-06-18;101,30;101,30;101,30;101,30;0;0
2019-06-17;101,20;101,20;101,20;101,20;0;0
2019-06-14;101,40;101,40;101,40;101,40;0;0
2019-06-13;101,50;101,50;101,50;101,50;0;0
2019-06-12;101,40;101,40;101,40;101,40;0;0
2019-06-11;101,50;101,50;101,50;101,50;0;0
2019-06-07;101,30;101,30;101,30;101,30;0;0
2019-06-06;101,50;101,50;101,50;101,50;0;0
2019-06-05;101,30;101,30;101,30;101,30;0;0
2019-06-04;101,20;101,20;101,20;101,20;0;0
2019-06-03;101,30;101,30;101,30;101,30;0;0
2019-05-31;101,20;101,20;101,20;101,20;0;0
2019-05-30;101,20;101,20;101,20;101,20;0;0
2019-05-29;101,20;101,20;101,20;101,20;0;0
2019-05-28;101,00;101,00;101,00;101,00;0;0
2019-05-27;101,10;101,10;101,10;101,10;0;0
2019-05-24;101,20;101,20;101,20;101,20;0;0
2019-05-23;101,40;101,40;101,40;101,40;0;0
2019-05-22;101,30;101,30;101,30;101,30;0;0
2019-05-21;101,30;101,30;101,30;101,30;0;0
2019-05-20;101,30;101,30;101,30;101,30;0;0
2019-05-17;101,20;101,20;101,20;101,20;0;0
2019-05-16;101,10;101,10;101,10;101,10;0;0
2019-05-15;101,10;101,10;101,10;101,10;0;0
2019-05-14;101,10;101,10;101,10;101,10;0;0
2019-05-13;101,10;101,10;101,10;101,10;0;0
2019-05-10;101,10;101,10;101,10;101,10;0;0
2019-05-09;101,10;101,10;101,10;101,10;0;0
2019-05-08;101,20;101,20;101,20;101,20;0;0
