Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-08-14;18,98;18,99;18,98;18,99;0;0
2019-08-13;18,992;19,018;18,992;19,018;0;0
2019-08-12;18,886;18,984;18,886;18,984;0;0
2019-08-09;18,951;19,024;18,951;19,024;0;0
2019-08-08;19,301;19,301;19,043;19,043;0;0
2019-08-07;19,09;19,09;19,043;19,043;0;0
2019-08-06;19,328;19,328;19,087;19,087;0;0
2019-08-05;20,046;20,046;20,046;20,046;0;0
2019-08-02;18,999;19,007;18,999;19,007;0;0
2019-08-01;18,985;19,021;18,985;19,021;0;0
2019-07-31;18,977;18,999;18,977;18,999;0;0
2019-07-30;19,019;19,019;18,881;18,881;0;0
2019-07-29;19,009;19,009;19,00;19,00;0;0
2019-07-26;19,36;19,36;19,36;19,36;0;0
2019-07-25;19,024;19,024;19,009;19,009;0;0
2019-07-24;18,999;18,999;18,999;18,999;0;0
2019-07-23;18,985;18,985;18,985;18,985;0;0
2019-07-22;18,985;18,985;18,985;18,985;0;0
2019-07-19;18,981;18,981;18,98;18,98;0;0
2019-07-18;18,999;18,999;18,999;18,999;0;0
2019-07-17;19,161;19,161;19,13;19,13;0;0
2019-07-16;19,207;19,207;19,175;19,175;0;0
2019-07-15;19,203;19,203;19,203;19,203;0;0
2019-07-12;19,238;19,238;19,217;19,217;0;0
2019-07-11;19,688;19,688;19,556;19,556;0;0
2019-07-10;20,238;20,238;20,238;20,238;0;0
2019-07-09;20,111;20,212;20,111;20,212;0;0
2019-07-08;20,238;20,238;20,225;20,225;0;0
2019-07-05;20,277;20,277;20,277;20,277;0;0
2019-07-04;20,917;20,917;20,257;20,257;0;0
2019-07-03;20,789;20,789;20,783;20,783;0;0
2019-07-02;20,861;21,134;20,861;21,134;0;0
2019-07-01;20,943;20,943;20,857;20,857;0;0
2019-06-27;22,664;22,664;22,664;22,664;0;0
2019-06-26;21,823;22,703;21,823;22,703;0;0
2019-06-25;20,905;20,905;20,905;20,905;0;0
2019-06-24;22,725;22,725;22,653;22,653;0;0
2019-06-21;22,727;22,746;22,727;22,746;0;0
2019-06-20;22,693;22,699;22,645;22,645;0;0
2019-06-19;22,672;22,701;22,672;22,701;0;0
2019-06-18;22,837;22,837;22,668;22,668;0;0
2019-06-17;22,774;22,774;22,699;22,699;0;0
2019-06-14;22,869;22,869;22,736;22,736;0;0
2019-06-13;22,921;22,921;22,921;22,921;0;0
2019-06-12;22,874;22,907;22,874;22,907;0;0
2019-06-11;23,141;23,141;22,858;22,858;0;0
2019-06-07;23,233;23,233;23,163;23,163;0;0
2019-06-06;23,309;23,309;23,26;23,26;0;0
2019-06-05;23,313;23,313;23,313;23,313;0;0
2019-06-04;23,73;23,73;23,344;23,344;0;0
2019-06-03;23,645;23,645;23,618;23,618;0;0
2019-05-31;23,754;23,764;23,754;23,764;0;0
2019-05-30;23,65;23,65;23,641;23,641;0;0
2019-05-29;23,726;23,726;23,641;23,641;0;0
2019-05-28;24,144;24,144;23,96;23,96;0;0
2019-05-27;23,732;23,732;23,732;23,732;0;0
2019-05-24;23,893;23,905;23,893;23,905;0;0
2019-05-23;23,94;23,94;23,91;23,91;0;0
2019-05-22;23,896;23,972;23,896;23,972;0;0
2019-05-21;24,07;24,07;23,764;23,764;0;0
2019-05-20;23,748;23,956;23,748;23,956;0;0
2019-05-17;24,008;24,008;23,959;23,959;0;0
2019-05-16;24,108;24,108;24,017;24,017;0;0
2019-05-15;24,147;24,147;24,019;24,019;0;0
2019-05-14;24,052;24,052;24,044;24,044;0;0
2019-05-13;24,722;24,722;24,004;24,004;0;0
2019-05-10;24,779;24,779;24,778;24,778;0;0
2019-05-09;25,054;25,054;24,988;24,988;0;0
2019-05-08;25,006;25,012;25,006;25,012;0;0
2019-05-07;25,012;25,013;24,968;25,013;0;0
2019-05-06;24,39;24,39;24,39;24,39;0;0
2019-05-03;24,20;25,034;24,20;24,708;0;0
2019-05-02;24,329;24,714;24,329;24,714;0;0
2019-04-30;25,562;25,562;24,995;24,995;0;0
2019-04-29;24,656;24,691;24,645;24,645;0;0
2019-04-26;25,56;25,632;25,56;25,632;0;0
2019-04-25;25,458;25,568;25,458;25,568;0;0
2019-04-24;25,419;25,419;25,416;25,416;0;0
2019-04-23;25,374;25,417;25,374;25,417;0;0
2019-04-18;25,50;25,50;24,85;24,85;0;0
2019-04-17;24,653;24,719;24,621;24,719;0;0
2019-04-16;25,27;25,27;25,242;25,242;0;0
2019-04-15;25,249;25,249;25,035;25,035;0;0
2019-04-12;25,721;25,721;25,453;25,57;0;0
2019-04-11;25,642;25,642;25,593;25,593;0;0
2019-04-10;25,702;25,702;25,634;25,634;0;0
2019-04-09;25,685;25,685;25,649;25,649;0;0
2019-04-08;25,634;25,709;25,634;25,709;0;0
2019-04-05;26,256;26,256;25,919;25,919;0;0
2019-04-04;27,55;27,55;26,328;26,328;0;0
2019-03-27;29,00;29,00;29,00;29,00;0;0
2019-03-26;29,153;29,25;29,153;29,25;0;0
2019-03-25;28,776;28,776;27,895;28,137;0;0
2019-03-22;30,024;30,024;29,534;29,534;0;0
2019-03-21;30,261;30,261;29,248;29,248;0;0
2019-03-20;29,745;29,745;29,472;29,472;0;0
2019-03-19;29,752;29,757;29,738;29,757;0;0
2019-03-18;30,07;30,07;29,828;29,828;0;0
2019-03-15;30,162;30,162;30,081;30,081;0;0
2019-03-14;30,04;30,109;30,04;30,097;0;0
2019-03-13;30,192;30,192;30,107;30,107;0;0
2019-03-12;30,001;30,081;30,001;30,081;0;0
2019-03-11;30,105;30,105;30,014;30,014;0;0
2019-03-08;30,232;30,232;30,105;30,105;0;0
2019-03-07;29,771;30,015;29,771;30,015;0;0
2019-03-06;30,336;30,336;30,023;30,023;0;0
2019-03-05;30,443;30,443;30,263;30,263;0;0
2019-03-04;30,619;30,619;30,329;30,329;0;0
2019-03-01;31,214;31,214;30,705;30,705;0;0
2019-02-28;30,87;30,87;30,698;30,698;0;0
2019-02-27;30,83;30,83;30,729;30,729;0;0
2019-02-26;31,266;31,266;31,163;31,163;0;0
2019-02-25;31,964;31,964;31,545;31,545;0;0
2019-02-22;31,996;32,015;31,996;32,015;0;0
2019-02-21;32,881;32,881;32,185;32,185;0;0
2019-02-20;34,083;34,083;32,779;32,779;0;0
2019-02-19;35,399;35,399;35,399;35,399;0;0
2019-02-18;35,672;35,672;35,224;35,224;0;0
2019-02-15;36,112;36,205;36,112;36,205;0;0
2019-02-14;36,029;36,037;36,029;36,037;0;0
2019-02-13;36,272;36,272;35,971;35,971;0;0
2019-02-12;36,607;36,607;36,607;36,607;0;0
2019-02-11;36,566;36,566;36,559;36,559;0;0
2019-02-08;37,00;37,00;37,00;37,00;0;0
2019-02-07;36,972;36,972;36,853;36,853;0;0
2019-02-06;36,857;36,888;36,857;36,888;0;0
2019-02-05;36,896;36,896;36,819;36,896;0;0
2019-02-04;37,239;37,239;36,902;36,931;0;0
2019-02-01;36,608;36,737;36,608;36,737;0;0
2019-01-31;37,503;37,503;37,411;37,411;0;0
2019-01-30;37,389;37,503;37,389;37,503;0;0
2019-01-29;36,76;37,108;36,76;37,108;0;0
2019-01-28;36,686;37,50;36,686;37,50;0;0
2019-01-25;37,976;37,976;37,715;37,715;0;0
2019-01-24;36,758;37,024;36,758;37,024;0;0
2019-01-23;37,365;37,365;37,212;37,212;0;0
2019-01-22;37,382;37,382;37,254;37,254;0;0
2019-01-21;38,152;38,152;37,382;37,382;0;0
2019-01-18;36,165;36,304;36,165;36,304;0;0
2019-01-17;36,775;37,00;36,775;37,00;0;0
2019-01-16;37,313;38,221;37,313;38,221;0;0
2019-01-15;36,767;37,359;36,767;37,359;0;0
2019-01-14;38,169;38,169;37,442;37,442;0;0
2019-01-11;37,50;38,143;37,50;38,143;0;0
2019-01-10;37,692;38,076;37,692;38,076;0;0
2019-01-09;37,00;37,757;37,00;37,757;0;0
2019-01-08;36,812;37,116;36,812;37,116;0;0
2019-01-07;37,542;37,542;36,554;36,554;0;0
2019-01-04;37,253;37,253;36,87;36,87;0;0
2019-01-03;38,123;38,123;37,74;37,74;0;0
2019-01-02;37,95;38,115;37,95;38,115;0;0
2018-12-28;37,833;37,833;37,833;37,833;0;0
2018-12-27;37,833;37,833;37,833;37,833;0;0
2018-12-21;36,687;38,00;36,687;38,00;0;0
2018-12-20;37,677;37,677;37,608;37,608;0;0
2018-12-19;36,409;37,477;36,409;37,477;0;0
2018-12-18;37,101;37,414;37,101;37,414;0;0
2018-12-17;37,07;37,348;37,07;37,348;0;0
2018-12-14;37,535;37,535;37,101;37,101;0;0
2018-12-13;38,00;38,00;38,00;38,00;0;0
2018-12-12;37,358;37,358;37,237;37,237;0;0
2018-12-11;36,869;37,421;36,869;37,421;0;0
2018-12-10;36,829;36,829;36,645;36,645;0;0
2018-12-07;37,298;37,298;36,97;36,97;0;0
2018-12-06;37,79;37,79;37,295;37,295;0;0
2018-12-05;37,842;37,842;37,63;37,71;0;0
2018-12-04;37,88;37,88;37,88;37,88;0;0
2018-12-03;37,932;38,00;37,932;37,932;20.000;7.600
2018-11-30;41,00;41,00;41,00;41,00;0;0
2018-11-29;41,00;41,00;41,00;41,00;0;0
2018-11-28;41,00;41,00;41,00;41,00;0;0
2018-11-27;41,00;41,00;41,00;41,00;0;0
2018-11-26;41,00;41,00;41,00;41,00;0;0
2018-11-23;41,00;41,00;41,00;41,00;0;0
2018-11-22;41,00;41,00;41,00;41,00;0;0
2018-11-21;41,00;41,00;41,00;41,00;0;0
2018-11-20;41,50;41,50;41,50;41,50;0;0
2018-11-19;43,00;43,00;43,00;43,00;0;0
2018-11-16;44,00;44,00;43,00;43,00;0;0
2018-11-15;43,50;44,00;43,50;44,00;0;0
2018-11-14;42,00;43,50;42,00;43,50;0;0
2018-11-13;41,50;42,00;41,50;42,00;0;0
2018-11-12;41,50;41,50;41,50;41,50;0;0
2018-11-09;41,50;41,50;41,50;41,50;0;0
2018-11-08;39,01;39,01;39,01;39,01;0;0
2018-11-07;34,183;34,183;34,183;34,183;0;0
2018-11-06;34,848;34,848;33,85;33,85;0;0
2018-11-05;34,584;34,584;34,35;34,35;0;0
2018-11-02;34,552;34,552;34,552;34,552;0;0
2018-11-01;35,127;35,127;34,773;34,773;0;0
2018-10-31;35,147;35,147;35,073;35,124;0;0
2018-10-30;35,236;35,236;34,868;34,868;0;0
2018-10-29;35,28;35,28;35,28;35,28;0;0
2018-10-26;35,365;35,365;35,282;35,282;0;0
2018-10-25;35,43;35,43;35,37;35,37;0;0
2018-10-24;35,551;35,551;35,43;35,43;0;0
2018-10-23;35,54;35,54;35,495;35,495;0;0
2018-10-22;35,531;35,554;35,531;35,554;0;0
2018-10-19;35,623;35,623;35,554;35,554;0;0
2018-10-18;35,54;35,54;35,54;35,54;0;0
2018-10-17;35,531;35,531;35,508;35,508;0;0
2018-10-16;35,631;35,631;35,572;35,572;0;0
2018-10-15;35,572;35,628;35,572;35,628;0;0
2018-10-12;35,672;35,672;35,627;35,627;0;0
2018-10-11;35,714;35,714;35,592;35,64;0;0
2018-10-10;35,531;35,624;35,531;35,624;0;0
2018-10-09;35,39;35,39;35,39;35,39;0;0
2018-10-08;35,76;35,787;35,502;35,502;0;0
2018-10-05;35,627;35,754;35,627;35,729;0;0
2018-10-04;35,982;35,982;35,982;35,982;0;0
2018-10-02;36,098;36,187;36,098;36,173;0;0
2018-10-01;36,217;36,302;36,217;36,302;0;0
2018-09-28;36,346;36,346;36,164;36,29;0;0
2018-09-27;36,283;36,367;36,257;36,367;0;0
2018-09-26;36,30;36,367;36,30;36,367;0;0
2018-09-25;36,256;36,483;36,256;36,483;0;0
2018-09-24;36,388;36,547;36,388;36,547;0;0
2018-09-21;35,972;36,517;35,972;36,517;0;0
2018-09-20;35,917;36,475;35,917;36,475;0;0
2018-09-19;36,197;36,543;36,197;36,543;0;0
2018-09-18;36,13;36,513;36,13;36,513;0;0
2018-09-17;36,498;36,498;36,498;36,498;0;0
2018-09-14;36,751;36,751;36,481;36,481;0;0
2018-09-13;36,783;36,783;36,68;36,68;0;0
2018-09-12;36,755;36,937;36,755;36,937;0;0
2018-09-11;36,85;36,993;36,85;36,993;0;0
2018-09-10;36,903;36,903;36,802;36,802;0;0
2018-09-07;37,188;37,188;36,861;36,861;0;0
2018-09-06;37,012;37,086;37,012;37,086;0;0
2018-09-05;36,885;37,037;36,885;37,037;0;0
2018-09-04;37,404;37,404;36,98;37,211;0;0
2018-09-03;37,542;37,542;37,413;37,413;0;0
2018-08-31;37,349;37,642;37,349;37,642;0;0
2018-08-30;37,565;37,679;37,565;37,679;0;0
2018-08-29;37,405;37,683;37,405;37,683;0;0
2018-08-28;37,804;37,804;37,779;37,779;0;0
2018-08-27;37,804;37,804;37,804;37,804;0;0
2018-08-24;38,155;38,155;37,725;37,725;0;0
2018-08-23;37,763;37,909;37,63;37,909;0;0
2018-08-22;37,731;37,85;37,731;37,85;0;0
2018-08-21;38,033;38,033;38,006;38,006;0;0
2018-08-20;37,933;38,082;37,933;38,082;0;0
2018-08-17;37,857;38,381;37,857;38,23;0;0
2018-08-16;38,287;38,287;38,129;38,129;0;0
2018-08-15;37,771;38,072;37,771;38,072;0;0
2018-08-14;38,163;38,163;38,094;38,094;0;0
2018-08-13;38,284;38,305;38,284;38,305;0;0
2018-08-10;38,392;38,408;38,392;38,408;0;0
2018-08-09;38,309;38,381;38,309;38,381;0;0
2018-08-08;38,381;38,50;38,381;38,50;0;0
2018-08-07;38,264;38,342;38,264;38,342;0;0
2018-08-06;38,424;38,438;38,424;38,438;0;0
2018-08-03;38,288;38,406;38,288;38,406;0;0
2018-08-02;38,309;38,387;38,309;38,387;0;0
2018-08-01;38,438;38,438;38,387;38,387;0;0
2018-07-31;38,413;38,503;38,413;38,503;0;0
2018-07-30;38,482;38,505;38,482;38,505;0;0
2018-07-27;38,475;38,505;38,475;38,505;0;0
2018-07-26;38,487;38,487;38,437;38,437;0;0
2018-07-25;38,425;38,425;38,425;38,425;0;0
2018-07-24;38,482;38,482;38,425;38,425;0;0
2018-07-23;38,475;38,475;38,437;38,437;0;0
2018-07-20;38,582;38,582;38,554;38,554;0;0
2018-07-19;38,138;38,60;38,138;38,60;0;0
2018-07-18;38,357;38,357;38,295;38,295;0;0
2018-07-17;38,513;38,513;38,467;38,467;0;0
2018-07-16;38,789;38,789;38,497;38,497;0;0
2018-07-13;38,746;38,746;38,683;38,683;0;0
2018-07-12;39,161;39,161;38,634;38,634;0;0
2018-07-11;39,072;39,072;38,969;39,072;0;0
2018-07-10;39,153;39,153;39,008;39,008;0;0
2018-07-09;39,245;39,245;38,883;38,883;0;0
2018-07-06;39,404;39,404;39,275;39,275;0;0
2018-07-05;39,166;39,211;39,166;39,211;0;0
2018-07-04;39,271;39,271;38,992;39,015;0;0
2018-07-03;39,265;39,352;39,265;39,352;0;0
2018-07-02;39,444;39,444;39,358;39,358;0;0
2018-06-29;39,903;39,903;39,50;39,50;0;0
2018-06-28;39,908;39,908;39,908;39,908;0;0
2018-06-27;40,30;40,30;40,30;40,30;0;0
2018-06-26;40,30;40,30;40,30;40,30;0;0
2018-06-25;40,30;40,30;40,30;40,30;0;0
2018-06-22;40,30;40,30;40,30;40,30;0;0
2018-06-21;40,30;40,30;40,30;40,30;0;0
2018-06-20;40,25;40,30;40,25;40,30;0;0
2018-06-19;40,30;40,30;40,083;40,083;0;0
2018-06-18;40,30;40,30;40,30;40,30;0;0
2018-06-15;40,00;40,30;40,00;40,30;0;0
2018-06-14;40,125;40,125;40,054;40,054;0;0
2018-06-13;40,00;40,00;40,00;40,00;0;0
2018-06-12;40,00;40,00;40,00;40,00;0;0
2018-06-11;40,10;40,10;40,00;40,00;0;0
2018-06-08;40,099;40,10;40,099;40,10;0;0
2018-06-07;38,671;40,00;38,671;39,25;13.000;5.200
2018-06-06;38,19;38,488;38,19;38,488;0;0
2018-06-05;38,348;38,515;38,348;38,515;0;0
2018-06-01;38,017;38,184;38,017;38,184;0;0
2018-05-31;37,993;38,077;37,993;38,077;0;0
2018-05-30;38,018;38,018;38,018;38,018;0;0
2018-05-29;38,177;38,177;37,917;37,917;0;0
2018-05-28;38,375;38,375;38,00;38,00;0;0
2018-05-25;38,00;38,375;38,00;38,375;0;0
2018-05-24;38,375;38,50;38,079;38,079;0;0
2018-05-23;38,375;38,375;38,125;38,25;0;0
2018-05-22;37,50;37,912;37,50;37,912;0;0
2018-05-18;37,75;37,75;37,75;37,75;0;0
2018-05-17;37,545;37,545;37,50;37,50;0;0
2018-05-16;37,66;37,66;37,333;37,333;0;0
2018-05-15;37,625;37,625;37,609;37,609;0;0
2018-05-14;38,00;38,00;37,625;37,625;0;0
2018-05-11;37,625;37,625;37,625;37,625;0;0
2018-05-10;37,625;37,625;37,625;37,625;0;0
2018-05-09;37,625;37,625;37,625;37,625;0;0
2018-05-08;38,00;38,00;37,625;37,625;0;0
2018-05-07;38,00;38,00;38,00;38,00;0;0
2018-05-04;38,00;38,00;38,00;38,00;0;0
2018-05-03;38,25;38,25;38,063;38,063;0;0
2018-05-02;37,75;38,25;37,75;38,25;0;0
2018-04-30;37,25;37,25;37,25;37,25;0;0
2018-04-27;37,083;37,25;37,083;37,25;0;0
2018-04-26;37,727;37,727;36,725;36,725;0;0
2018-04-25;37,504;37,504;37,504;37,504;0;0
2018-04-24;37,625;37,625;37,167;37,167;0;0
2018-04-23;37,625;37,625;37,343;37,343;0;0
2018-04-20;37,097;37,25;37,097;37,25;0;0
2018-04-19;36,938;37,047;36,938;37,047;0;0
2018-04-18;36,929;36,929;36,75;36,75;0;0
2018-04-17;37,063;37,063;37,047;37,047;0;0
2018-04-16;37,18;37,18;37,166;37,166;0;0
2018-04-13;37,455;37,455;36,995;36,995;0;0
2018-04-12;37,125;37,164;37,125;37,164;0;0
2018-04-11;37,435;37,435;36,925;36,925;0;0
2018-04-10;37,50;37,50;37,50;37,50;0;0
2018-04-09;36,972;36,972;36,954;36,954;0;0
2018-04-06;36,908;36,927;36,852;36,852;0;0
2018-04-05;37,50;37,50;36,75;36,75;0;0
2018-04-04;37,00;37,00;36,00;36,50;24.000;8.880
2018-03-23;36,50;36,50;36,50;36,50;0;0
2018-03-21;38,50;38,50;38,00;38,00;0;0
2018-03-20;38,00;38,00;38,00;38,00;0;0
2018-03-09;39,50;39,50;39,50;39,50;0;0
2018-03-06;38,00;38,00;38,00;38,00;0;0
2018-03-05;39,50;39,50;38,00;38,00;0;0
2018-03-02;39,50;39,50;39,50;39,50;20.000;7.900
2018-03-01;41,00;41,00;39,333;39,333;0;0
2018-02-28;47,75;48,30;42,00;42,00;50.000;21.375
2018-02-27;48,75;48,75;48,75;48,75;0;0
2018-02-26;50,75;50,75;50,75;50,75;0;0
2018-02-23;52,00;52,00;51,75;51,75;0;0
2018-02-22;50,50;51,85;50,50;51,85;0;0
2018-02-21;50,50;50,50;50,50;50,50;0;0
2018-02-20;50,75;50,75;50,50;50,50;0;0
2018-02-19;49,80;50,80;49,80;50,80;0;0
2018-02-16;46,75;46,75;46,75;46,75;0;0
2018-02-15;46,75;47,00;46,75;47,00;0;0
2018-02-14;47,75;47,75;47,75;47,75;0;0
2018-02-13;47,85;47,85;47,25;47,25;0;0
2018-02-12;48,25;48,25;48,00;48,00;0;0
2018-02-09;49,15;49,15;48,65;48,65;0;0
2018-02-08;49,65;49,65;48,375;48,375;0;0
2018-02-07;49,75;49,75;48,75;49,25;0;0
2018-02-06;49,75;49,75;48,917;48,917;0;0
2018-02-05;50,30;51,00;50,30;51,00;0;0
2018-02-02;50,25;50,50;50,25;50,50;0;0
2018-02-01;49,25;49,75;49,25;49,75;0;0
2018-01-31;49,50;49,50;49,25;49,25;0;0
2018-01-30;49,85;49,85;49,40;49,40;0;0
