arivaID,country,exchangeID,file_urls,files,foundingyear,industry,isin,listingdate,sector,security_name,stocktype,ticker
100958946,,4,http://www.ariva.de/quote/historic/historic.csv?secu=100958946&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100958946&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0V9A22.csv', 'checksum': 'bc0d2b950f54d18214ee48c3b583f012'}]",,,DE000A0V9A22,,,schuler-aktie,,
953274,,83,http://www.ariva.de/quote/historic/historic.csv?secu=953274&boerse_id=83&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=953274&boerse_id=83&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0JM634.csv', 'checksum': 'fe9fdad76c494c53a0d0a77d3d8b7add'}]",,,DE000A0JM634,,,aleo_solar-aktie,,
102649844,,4,http://www.ariva.de/quote/historic/historic.csv?secu=102649844&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=102649844&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1APTA4.csv', 'checksum': '9de3b46f2e5fc89ef3084ea44baf93d1'}]",,,DE000A1APTA4,,,DE000A1APTA4,,
4883,Deutschland,1,http://www.ariva.de/quote/historic/historic.csv?secu=4883&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=4883&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0005647937.csv', 'checksum': '31d0d2dff7580bf47d445842230a6296'}]",0,Sonstige Konsumgüter,DE0005647937,03.08.1998,Konsumgüter,edding-aktie,Inlandsaktie,EDD3
103714826,,1,http://www.ariva.de/quote/historic/historic.csv?secu=103714826&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=103714826&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1E84A4.csv', 'checksum': '383b573095d35c791a27b8978243724e'}]",,,DE000A1E84A4,,,DE000A1E84A4,,
333,Österreich,58,http://www.ariva.de/quote/historic/historic.csv?secu=333&boerse_id=58&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=333&boerse_id=58&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_AT0000911805.csv', 'checksum': 'a8c56795fd93b25d6511767ab922092c'}]",1954,Dienstleistungen,AT0000911805,-,Diverse,flughafen_wien-aktie,Auslandsaktie,FLW1
938162,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=938162&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=938162&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0H52F5.csv', 'checksum': '8ccdac3cef7c1a97c3ff02f067c6eb30'}]",1974,Energieversorger,DE000A0H52F5,02.03.1999,Versorger,mvv_energie-aktie,Inlandsaktie,MVV1
187,,16,http://www.ariva.de/quote/historic/historic.csv?secu=187&boerse_id=16&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=187&boerse_id=16&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0006913403.csv', 'checksum': '072719deddc569a23b6fd354b8624c6d'}]",,,DE0006913403,,,p-i-aktie,,
108367038,,16,http://www.ariva.de/quote/historic/historic.csv?secu=108367038&boerse_id=16&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=108367038&boerse_id=16&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1PHFG5.csv', 'checksum': '1b5b786a6852031115785efdc45ead83'}]",,,DE000A1PHFG5,,,fast_casualwear-aktie,,
100067565,,0,http://www.ariva.de/quote/historic/historic.csv?secu=100067565&boerse_id=0&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100067565&boerse_id=0&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0B7EZ7.csv', 'checksum': 'b07907536c34225a5501b8b2560fe820'}]",,,DE000A0B7EZ7,,,youniq-aktie,,
298687,,171,http://www.ariva.de/quote/historic/historic.csv?secu=298687&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=298687&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0BVWY6.csv', 'checksum': '5e04182554de5e0dab3541a2550491af'}]",,,DE000A0BVWY6,,,imw_immobilien-aktie,,
103770283,Deutschland,1,http://www.ariva.de/quote/historic/historic.csv?secu=103770283&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=103770283&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0AFGF3.csv', 'checksum': '26c85a83a39fcfe9b44dab79f56dc9c7'}]",0,Holdings,DE000A0AFGF3,02.08.2011,Diverse,pearl_gold-aktie,Inlandsaktie,02P
931058,,171,http://www.ariva.de/quote/historic/historic.csv?secu=931058&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=931058&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0JDU97.csv', 'checksum': '3180f91f2dc763cd31f410047bae9a6d'}]",,,DE000A0JDU97,,,ifm_immobilien-aktie,,
782028,,1,http://www.ariva.de/quote/historic/historic.csv?secu=782028&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=782028&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1TNS13.csv', 'checksum': '4579e6bf853c8778313fd97fd621afe6'}]",,,DE000A1TNS13,,,centrosolar_group-aktie,,
961105,,171,http://www.ariva.de/quote/historic/historic.csv?secu=961105&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=961105&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1TNLL3.csv', 'checksum': '83c09719a60ace7a14bd7d75ece832c8'}]",,,DE000A1TNLL3,,,deutsche_steinzeug_cremer-breuer-aktie,,
1277,,17,http://www.ariva.de/quote/historic/historic.csv?secu=1277&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1277&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1X3W34.csv', 'checksum': 'd18c46d4f2de51d3ab0ac2d27df4fde8'}]",,,DE000A1X3W34,,,loewe-aktie,,
135493801,Deutschland,1,http://www.ariva.de/quote/historic/historic.csv?secu=135493801&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=135493801&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A2LQ728.csv', 'checksum': '76305041d100280b409bc993f60bd2e5'}]",0,Sportartikel,DE000A2LQ728,06.07.2012,Konsumgüter,ming_le_sports_neu-aktie,Inlandsaktie,ML2
5588,Deutschland,4,http://www.ariva.de/quote/historic/historic.csv?secu=5588&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=5588&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0005487904.csv', 'checksum': 'ee656976eeadf585fed02931c3320b07'}]",1990,Medical Equipment,DE0005487904,08.06.2001,Gesundheitswesen,pulsion_medical_systems-aktie,Inlandsaktie,PUS
303205,,1,http://www.ariva.de/quote/historic/historic.csv?secu=303205&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=303205&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0BU964.csv', 'checksum': '72e53091fe1c9568120dd502fa222390'}]",,,DE000A0BU964,,,DE000A0BU964,,
268,,0,http://www.ariva.de/quote/historic/historic.csv?secu=268&boerse_id=0&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=268&boerse_id=0&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_AT0000747555.csv', 'checksum': '6c9437b75a250f193a965df7896af824'}]",,,AT0000747555,,,update_software-aktie,,
9124,,171,http://www.ariva.de/quote/historic/historic.csv?secu=9124&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=9124&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0008405002.csv', 'checksum': '20bdf71737f8fe82ae725e28cfd4541d'}]",,,DE0008405002,,,wuerttembergische_lebensversicherung_s-b-aktie,,
104637032,Deutschland,1,http://www.ariva.de/quote/historic/historic.csv?secu=104637032&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=104637032&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1KRLR0.csv', 'checksum': 'f70d96b3509ea27c97238207d36fe4cf'}]",0,Sonstige Branchen,DE000A1KRLR0,-,Diverse,youbisheng_green_paper-aktie,Inlandsaktie,YB1A
1051,Deutschland,4,http://www.ariva.de/quote/historic/historic.csv?secu=1051&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1051&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0006492903.csv', 'checksum': '0a84d417eea71cac88e6c5a7d80b03f2'}]",0,Entsorgung/Umwelttechnologie/-dienstleistung,DE0006492903,07.10.1996,Versorger,ais-aktie,Inlandsaktie,LUM
100191487,,6,http://www.ariva.de/quote/historic/historic.csv?secu=100191487&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100191487&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_CH0108753523.csv', 'checksum': 'f8105bc0c21faf57c85fc71885ff6749'}]",,,CH0108753523,,,the_fantastic_company-aktie,,
252,Deutschland,131,http://www.ariva.de/quote/historic/historic.csv?secu=252&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=252&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0007454902.csv', 'checksum': 'fd4740cf12bd4f1d3027c2620661b25f'}]",1983,Telekommunikationsausrüster,DE0007454902,30.06.1998,Telekommunikation,teles-aktie,Inlandsaktie,TLI
6174,,6,http://www.ariva.de/quote/historic/historic.csv?secu=6174&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=6174&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0006610314.csv', 'checksum': '88018d60a43d56556db9bdc99d8859b3'}]",,,DE0006610314,,,essanelle_hair_group-aktie,,
100367402,Deutschland,131,http://www.ariva.de/quote/historic/historic.csv?secu=100367402&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100367402&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1TNMM9.csv', 'checksum': 'c2ab5917ac39924d6029a558966417bd'}]",1976,Diversifizierte Industrieunternehmen,DE000A1TNMM9,12.10.2007,Industrie,centrotherm_international-aktie,Inlandsaktie,CTNK
72,Deutschland,2,http://www.ariva.de/quote/historic/historic.csv?secu=72&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=72&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1R1EE6.csv', 'checksum': '4eeca274d3f13eb056e2f37f4c14e922'}]",1979,Dienstleistungen,DE000A1R1EE6,28.04.1999,Diverse,deufol-aktie,Inlandsaktie,DE1
142847,,17,http://www.ariva.de/quote/historic/historic.csv?secu=142847&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=142847&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0001262186.csv', 'checksum': '3ec96b2539ffae3408793ab998120128'}]",,,DE0001262186,,,advanced_inflight_alliance-aktie,,
19,,6,http://www.ariva.de/quote/historic/historic.csv?secu=19&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=19&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0005155030.csv', 'checksum': '5ee5510a1525bdabab7f74e5d93d875d'}]",,,DE0005155030,,,ntt_com_security-aktie,,
3265,,1,http://www.ariva.de/quote/historic/historic.csv?secu=3265&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=3265&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A11QXV6.csv', 'checksum': '2b8f6629075bee6d3309095624e4714e'}]",,,DE000A11QXV6,,,ivg_immobilien-aktie,,
119294646,Schweiz,17,http://www.ariva.de/quote/historic/historic.csv?secu=119294646&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=119294646&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_CH0268536338.csv', 'checksum': '1bee0522849b6d2cdabb1886a8886b58'}]",1994,Automobilzulieferer,CH0268536338,19.10.2006,Kraftfahrzeugindustrie,iq_power_licensing-aktie,Auslandsaktie,IQL
141,,2,http://www.ariva.de/quote/historic/historic.csv?secu=141&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=141&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0006264005.csv', 'checksum': '8d9f645204f8f5b89454d4e1edab0346'}]",,,DE0006264005,,,jetter-aktie,,
344,Österreich,58,http://www.ariva.de/quote/historic/historic.csv?secu=344&boerse_id=58&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=344&boerse_id=58&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_AT0000834007.csv', 'checksum': '83ec9c9e1fecdc971b06586a05634138'}]",1946,Bekleidungsartikel,AT0000834007,14.02.1995,Konsumgüter,wolford-aktie,Auslandsaktie,WOF
113827868,,5,http://www.ariva.de/quote/historic/historic.csv?secu=113827868&boerse_id=5&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=113827868&boerse_id=5&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1YCQ45.csv', 'checksum': 'c558d965c912d0ce74972e8cb37f9245'}]",,,DE000A1YCQ45,,,DE000A1YCQ45,,
123595,,17,http://www.ariva.de/quote/historic/historic.csv?secu=123595&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=123595&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_AT0000995006.csv', 'checksum': '97e4163cc8d281cf3c480bca22248747'}]",,,AT0000995006,,,bank_austria_credita-aktie,,
91466,,1,http://www.ariva.de/quote/historic/historic.csv?secu=91466&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=91466&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_CA4598751002.csv', 'checksum': '538f3b0b006570d6ed51f1bda97001ad'}]",,,CA4598751002,,,international_minerals_corp-aktie,,
188,Deutschland,1,http://www.ariva.de/quote/historic/historic.csv?secu=188&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=188&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1R1C81.csv', 'checksum': '37078167deff9a64df3a269862c5af5c'}]",1987,Netzwerktechnik und -systeme,DE000A1R1C81,02.11.1999,Technologie,panamax-aktie,Inlandsaktie,ICP
100605237,,171,http://www.ariva.de/quote/historic/historic.csv?secu=100605237&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100605237&boerse_id=171&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0STYL7.csv', 'checksum': 'e5ffee7feabaec5ceb99a9750771e6f8'}]",,,DE000A0STYL7,,,injex_pharma-aktie,,
5892,,83,http://www.ariva.de/quote/historic/historic.csv?secu=5892&boerse_id=83&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=5892&boerse_id=83&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A1KRCK4.csv', 'checksum': 'f5895a12265c30791543456bfc42edd7'}]",,,DE000A1KRCK4,,,conergy-aktie,,
2825,,1,http://www.ariva.de/quote/historic/historic.csv?secu=2825&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=2825&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0007803009.csv', 'checksum': '867f20cb80ab2144d23367c0d64b5a45'}]",,,DE0007803009,,,wmf_st-aktie,,
762881,Schweiz,6,http://www.ariva.de/quote/historic/historic.csv?secu=762881&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=762881&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_CH0022237009.csv', 'checksum': 'ee0ad64d1fe4d6cb450b2e2121922f77'}]",1995,Spezialsoftware,CH0022237009,29.05.2005,Software,openlimit-aktie,Inlandsaktie,O5H
11,,6,http://www.ariva.de/quote/historic/historic.csv?secu=11&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=11&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0005490155.csv', 'checksum': 'db41da7bfd8201d7ada1af2d27646251'}]",,,DE0005490155,,,sedo_holding-aktie,,
2092,,2,http://www.ariva.de/quote/historic/historic.csv?secu=2092&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=2092&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0005501456.csv', 'checksum': '0a8a6418d10c9cdc69d72d97e3af85a3'}]",,,DE0005501456,,,reply_deutschland-aktie,,
143249,,1,http://www.ariva.de/quote/historic/historic.csv?secu=143249&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=143249&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE0001365880.csv', 'checksum': '621b04903b352c5ab60d2a322e4f86a1'}]",,,DE0001365880,,,DE0001365880,,
940821,,17,http://www.ariva.de/quote/historic/historic.csv?secu=940821&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=940821&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000DCAG010.csv', 'checksum': 'f0afd90d965c8aede61af034e6e5caa3'}]",,,DE000DCAG010,,,demag_cranes-aktie,,
891245,USA,21,http://www.ariva.de/quote/historic/historic.csv?secu=891245&boerse_id=21&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=891245&boerse_id=21&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-05-06&trenner=%3B&go=Download', 'path': 'isin_DE000A0N3EJ6.csv', 'checksum': 'e97769fd4bf9a2d1971c82bee61f17ec'}]",0,Öl und Gas,DE000A0N3EJ6,-,Energie/Rohstoffe,hess-aktie,Auslandsaktie,AHC
