arivaID,country,exchangeID,file_urls,files,foundingyear,industry,isin,listingdate,sector,security_name,stocktype,ticker
946996,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=946996&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=946996&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A0JK2A8.csv', 'checksum': '22590735deb62d4597315388391b0116'}]",0,Diverse,DE000A0JK2A8,26.06.2006,Industrie,aurelius-aktie,Inlandsaktie,AR4
141808185,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=141808185&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=141808185&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000TRAT0N7.csv', 'checksum': '6addd31b292e5765bfe9fa06ca401d55'}]",0,Automobilproduktion,DE000TRAT0N7,28.06.2019,Kraftfahrzeugindustrie,traton-aktie,Inlandsaktie,8TRA
100885350,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=100885350&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100885350&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A12UK08.csv', 'checksum': '275c7c3078fc4f1884fbb7533f5859f8'}]",2010,Internetkommerz,DE000A12UK08,10.10.2005,Informationstechnologie,mountain_alliance_ag-aktie,Inlandsaktie,ECF
6177,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=6177&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=6177&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0005759807.csv', 'checksum': 'c508f897486a00d92b1b0d8f64b5acaa'}]",1983,IT-Dienstleistungen,DE0005759807,24.07.2001,Informationstechnologie,init_innovation-aktie,Inlandsaktie,IXX
103478824,Schweiz,123,http://www.ariva.de/quote/historic/historic.csv?secu=103478824&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=103478824&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_CH0024590272.csv', 'checksum': '4774c6a1ef597cac326f826093acaa62'}]",,Sonstige Handel,CH0024590272,-,Handel,also-actebis_holding-aktie,Auslandsaktie,9AS
100038721,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=100038721&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100038721&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0005146807.csv', 'checksum': '63707c9820a81156eef553e0378f14ee'}]",1999,Internetkommerz,DE0005146807,26.10.2006,Informationstechnologie,delticom-aktie,Inlandsaktie,DEX
100344244,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=100344244&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100344244&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A0HGQF5.csv', 'checksum': '683b8f49aa465ca4011a6bb1ea451d6d'}]",0,Sonstige Branchen,DE000A0HGQF5,-,Diverse,magforce-aktie,Inlandsaktie,MF6
4383,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=4383&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=4383&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A11QW68.csv', 'checksum': '73fc5691861bb3b4b7db51884988a1f0'}]",2005,Sonstige Energie/Rohstoffe,DE000A11QW68,-,Energie/Rohstoffe,7c_solarparken-aktie,Inlandsaktie,HRPK
117347486,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=117347486&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=117347486&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A12UKK6.csv', 'checksum': 'dfc427d2bd8f3d6f756cfc3387d25964'}]",2007,IT-Dienstleistungen,DE000A12UKK6,02.10.2014,Informationstechnologie,rocket_internet-aktie,Inlandsaktie,RKET
2084,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=2084&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=2084&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A2DA588.csv', 'checksum': '99362cedcfc4b719dc62e257e006fe9e'}]",1991,Maschinenbau,DE000A2DA588,17.05.1994,Industrie,max_automation-aktie,Inlandsaktie,MXHN
875132,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=875132&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=875132&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0007568578.csv', 'checksum': '52a2cd7d8854444a2cef4b652a52d0bf'}]",2000,Diversifizierte Industrieunternehmen,DE0007568578,25.05.2007,Industrie,sfc_energy-aktie,Inlandsaktie,F3C
135221826,Schweiz,123,http://www.ariva.de/quote/historic/historic.csv?secu=135221826&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=135221826&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_CH0106213793.csv', 'checksum': '66908a7a36163664ea220acac039df2e'}]",1996,Pharma,CH0106213793,15.05.2018,Chemie/Pharma,polyphor_n-aktie,Auslandsaktie,29Y
254,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=254&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=254&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0007461006.csv', 'checksum': '662e361e88641124b9e90a6d1aecf962'}]",1991,Sonstige Technologie,DE0007461006,21.06.1999,Technologie,pva_tepla-aktie,Inlandsaktie,TPE
938378,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=938378&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=938378&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0005494165.csv', 'checksum': '91c50d9c9e4c1e5d4cb550c29913e87d'}]",2000,Internetservice,DE0005494165,08.06.2006,Informationstechnologie,eqs_group-aktie,Inlandsaktie,EQS
732119,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=732119&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=732119&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0007830788.csv', 'checksum': '5ef75fb9257f8d6accd3eebc0145b0a0'}]",2001,Spezialsoftware,DE0007830788,11.07.2005,Software,ifa_systems-aktie,Inlandsaktie,IS8
135979955,Deutschland,131,http://www.ariva.de/quote/historic/historic.csv?secu=135979955&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=135979955&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0005009740.csv', 'checksum': '42b17596c2c9e3d73996163bfcb69b1c'}]",1919,Bekleidungsartikel,DE0005009740,03.06.1987,Konsumgüter,ahlers_namensaktien-aktie,Inlandsaktie,AAH
107140978,,0,http://www.ariva.de/quote/historic/historic.csv?secu=107140978&boerse_id=0&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=107140978&boerse_id=0&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A1MLSJ1.csv', 'checksum': '9a2e0b83f40ad9607c75dd83b064445e'}]",,,DE000A1MLSJ1,,,DE000A1MLSJ1,,
100074655,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=100074655&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100074655&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A0LBKW6.csv', 'checksum': '1d43a7a28520f7dbfd86514443b2f099'}]",2003,Sonstige Branchen,DE000A0LBKW6,14.12.2006,Diverse,uet_united_electronic_technology-aktie,Inlandsaktie,CFC
141846815,Luxemburg,6,http://www.ariva.de/quote/historic/historic.csv?secu=141846815&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=141846815&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_LU2010095458.csv', 'checksum': 'b01a45a6be429cc62affbda4ba0cb1a2'}]",2011,Internetkommerz,LU2010095458,02.07.2019,Informationstechnologie,global_fashion_group-aktie,Auslandsaktie,GFG
124708469,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=124708469&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=124708469&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0005203947.csv', 'checksum': 'f8ececed8d78c85e718c6d222b5c102d'}]",1993,Biotechnologie,DE0005203947,09.02.2016,Chemie/Pharma,b-r-a-i-n-_biotechnology_research_and_information_network-aktie,Inlandsaktie,BNN
100097274,Schweiz,123,http://www.ariva.de/quote/historic/historic.csv?secu=100097274&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100097274&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_CH0028422100.csv', 'checksum': '0d4d67da4ded2576b353a3988bcbb43e'}]",,Banken,CH0028422100,-,Finanzsektor,bellevue_group-aktie,Auslandsaktie,SJZN
884904,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=884904&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=884904&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A0ETBQ4.csv', 'checksum': 'f6882a64ff6fb93acc52cc8ac3215d00'}]",1995,Mischkonzerne,DE000A0ETBQ4,09.05.2006,Diverse,mbb-aktie,Inlandsaktie,MBB
104696205,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=104696205&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=104696205&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A1JBPV9.csv', 'checksum': '74c7c1a7f5a10711df356b58831fc629'}]",1365,Automobilzulieferer,DE000A1JBPV9,07.07.2011,Kraftfahrzeugindustrie,shw-aktie,Inlandsaktie,SW1
105943026,Schweiz,123,http://www.ariva.de/quote/historic/historic.csv?secu=105943026&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=105943026&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_CH0110303119.csv', 'checksum': '695f3bf6950ba05ea311b23f63ed5c7d'}]",,Dienstleistungen,CH0110303119,-,Diverse,leclanche-aktie,Auslandsaktie,278
738507,Deutschland,131,http://www.ariva.de/quote/historic/historic.csv?secu=738507&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=738507&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A0EPUH1.csv', 'checksum': 'a4c1a9940a62d8bbe99b7e742c3e28a5'}]",1992,IT-Software (Telekommunikation und Internet),DE000A0EPUH1,16.07.1998,Software,intershop_communications-aktie,Inlandsaktie,ISH2
77,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=77&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=77&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A0Z23G6.csv', 'checksum': '491668535417c6a2ee283ab7875bdc6f'}]",1995,Entertainment/Dienstleistungen,DE000A0Z23G6,14.09.1998,Medien/Entertainment/Freizeit,deag_deutsche_entertainment-aktie,Inlandsaktie,ERMK
121111113,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=121111113&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=121111113&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_LU1250154413.csv', 'checksum': 'f166b724a7ee9bfc54fb773256f845ec'}]",0,Immobilien,LU1250154413,23.07.2015,Diverse,ado_properties_s-a-aktie,Inlandsaktie,ADJ
1206,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1206&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1206&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A1K0201.csv', 'checksum': 'd140ce1fa802bc753f4e034e7bbf0089'}]",1989,Holdings,DE000A1K0201,24.03.1998,Diverse,gesco-aktie,Inlandsaktie,GSC1
130819734,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=130819734&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=130819734&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000BFB0019.csv', 'checksum': '35e425f15322a1ba2ad15323e178ffb3'}]",1996,Holdings,DE000BFB0019,13.07.2017,Diverse,metro_st-aktie,Inlandsaktie,B4B
100030984,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=100030984&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100030984&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A0JKHC9.csv', 'checksum': 'fa20cae0cd7e67e5f3aa5bb602e9e71d'}]",1999,Nanotechnologie,DE000A0JKHC9,18.10.2006,Technologie,nanogate-aktie,Inlandsaktie,N7G
310,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=310&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=310&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0008232125.csv', 'checksum': '674cfe4f339e3de5cf2f30ca777a9977'}]",1953,Fluggesellschaften,DE0008232125,14.04.1966,Transport/Verkehrssektor,lufthansa-aktie,Inlandsaktie,LHA
130575829,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=130575829&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=130575829&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A2E4K43.csv', 'checksum': '3e3bde81bb96d268696f32e189faf71d'}]",0,Internetkommerz,DE000A2E4K43,30.06.2017,Informationstechnologie,delivery_hero-aktie,Inlandsaktie,DHER
66,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=66&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=66&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0005470306.csv', 'checksum': '5b242c52ed6b74707772f1f74370dda5'}]",1989,Entertainment/Dienstleistungen,DE0005470306,01.02.2000,Medien/Entertainment/Freizeit,cts_eventim-aktie,Inlandsaktie,EVD
136149299,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=136149299&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=136149299&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A2LQUA5.csv', 'checksum': '11571a0714367c05be5a9e4a52b8b16c'}]",2014,Finanzdienstleistungen,DE000A2LQUA5,25.07.2018,Finanzsektor,creditshelf-aktie,Inlandsaktie,CSQ
1534,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1534&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1534&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0007667107.csv', 'checksum': '107c01600ef3a4ffe2dac10676681f2b'}]",1872,Elektrotechnologie,DE0007667107,14.06.1990,Technologie,vossloh-aktie,Inlandsaktie,VOS
2068,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=2068&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=2068&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A1PHBB5.csv', 'checksum': 'd75316a764a2b669f65435b907f4e0e1'}]",1876,Maschinenbau,DE000A1PHBB5,21.07.1997,Industrie,r-_stahl-aktie,Inlandsaktie,RSL2
1592,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1592&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1592&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0007074007.csv', 'checksum': '6ad4691f770ba09b965ced574e8484c6'}]",1856,Diversifizierte Industrieunternehmen,DE0007074007,12.07.1993,Industrie,kws_saat-aktie,Inlandsaktie,KWS
933641,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=933641&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=933641&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0005932735.csv', 'checksum': 'e703bc96890ea396bd36fdd470819fe9'}]",2001,Dienstleistungen,DE0005932735,02.06.2006,Diverse,yoc-aktie,Inlandsaktie,YOC
123369336,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=123369336&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=123369336&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000HLAG475.csv', 'checksum': 'b74a5347729d28bba98c0dcc36bb16a5'}]",0,Schifffahrt,DE000HLAG475,30.10.2015,Transport/Verkehrssektor,hapag-lloyd-aktie,Inlandsaktie,HLAG
133872850,,6,http://www.ariva.de/quote/historic/historic.csv?secu=133872850&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=133872850&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_GB00BF1GH114.csv', 'checksum': '24916a61846a8708561a3d6db06ea231'}]",,,GB00BF1GH114,,,mbh_corporation-aktie,,
100026567,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=100026567&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=100026567&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE000A0LAUP1.csv', 'checksum': '2d1b722dbf136a8dc9632c0bbbb9c30d'}]",2006,Biotechnologie,DE000A0LAUP1,29.09.2006,Chemie/Pharma,cropenergies-aktie,Inlandsaktie,CE2
1157,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1157&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1157&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_DE0006202005.csv', 'checksum': 'c56fe7bb2620a02843da378879875e46'}]",1843,Eisen/Stahlindustrie,DE0006202005,02.06.1998,Industrie,salzgitter-aktie,Inlandsaktie,SZG
140317736,,123,http://www.ariva.de/quote/historic/historic.csv?secu=140317736&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=140317736&boerse_id=123&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-07-12&trenner=%3B&go=Download', 'path': 'isin_CH0293784861.csv', 'checksum': 'b189172180c92a5cfaca40ce1f8a89ee'}]",,,CH0293784861,,,swiss_life_ref_ch_swiss_properties-fonds,,
